#{"t_start": 1763888082.012668, "env_id": "None"}
r,l,t
9.683636,18,41.00913
9.615294,18,41.016033
9.561227,18,41.023163
9.590338,18,41.032273
9.706976,18,41.038859
9.74897,18,41.045227
9.6996,18,41.051692
9.684788,18,41.05812
9.669089,18,41.064518
9.47373,18,41.071217
9.220155,18,41.077576
9.703074,18,41.513425
8.853537,18,41.520098
9.420501,18,41.526614
9.176961,18,41.532846
9.601782,18,41.539579
9.754308,18,41.546198
9.629768,18,41.55263
9.101837,18,41.561153
9.304733,18,41.5678
9.561246,18,41.574098
9.677963,18,41.580367
9.622886,18,41.586736
9.567445,18,41.59317
9.751004,18,41.599527
9.607516,18,42.003407
9.606085,18,42.009979
9.5410795,18,42.016568
9.5459,18,42.023262
9.64957,18,42.029633
9.483733,18,42.036058
9.401875,18,42.042483
9.714352,18,42.048888
9.6175785,18,42.05521
9.642153,18,42.061632
9.611242,18,42.068068
9.503486,18,42.074361
9.474192,18,42.082882
9.603611,18,42.089297
9.485424,18,42.489102
9.756492,18,42.495818
9.62383,18,42.504835
9.661273,18,42.511486
9.1273775,18,42.51804
9.636589,18,42.524465
9.731128,18,42.530867
9.573537,18,42.537407
9.591095,18,42.543799
9.619302,18,42.550119
9.692752,18,42.55658
9.841002,18,42.562911
9.639873,18,42.569507
9.736086,18,42.575812
9.454679,18,42.981518
9.583563,18,42.988137
9.544816,18,42.994474
9.62855,18,43.001047
9.575816,18,43.007538
9.683322,18,43.01395
9.665512,18,43.020881
9.659032,18,43.029549
9.300911,18,43.03615
9.405444,18,43.042517
9.757617,18,43.048847
9.663949,18,43.055346
9.669873,18,43.061641
9.680156,18,43.06814
9.606009,18,43.508213
9.742992,18,43.514699
9.800432,18,43.521107
9.618955,18,43.527453
9.39968,18,43.533839
9.554069,18,43.540477
9.62192,18,43.546873
9.758238,18,43.556117
9.655583,18,43.562619
9.722267,18,43.569244
9.670128,18,43.575665
9.709781,18,43.58204
9.553848,18,43.588591
9.658565,18,43.594952
9.448504,18,43.642222
9.581835,18,44.048249
9.639225,18,44.054979
9.423872,18,44.061368
9.5710335,18,44.067981
9.736081,18,44.076643
9.667882,18,44.082999
9.544917,18,44.089696
9.70512,18,44.0961
9.569772,18,44.102597
9.4809475,18,44.108946
9.609973,18,44.115281
9.74329,18,44.121711
9.589956,18,44.12809
9.56046,18,44.134555
9.506189,18,44.53713
9.671353,18,44.543607
9.685109,18,44.54989
9.703183,18,44.556445
9.629654,18,44.563223
9.706986,18,44.569714
9.811455,18,44.576491
9.700825,18,44.582911
9.603675,18,44.589356
9.71795,18,44.597917
9.737082,18,44.604626
9.646789,18,44.611074
9.634662,18,44.61748
9.743365,18,44.623886
9.691011,18,45.047376
9.7057905,18,45.053972
9.60022,18,45.060367
9.486771,18,45.066695
9.363989,18,45.07357
9.596923,18,45.080006
9.7476225,18,45.086681
9.697781,18,45.093139
9.569918,18,45.099472
9.812049,18,45.10584
9.592776,18,45.112346
9.449093,18,45.118943
9.78281,18,45.127582
9.571093,18,45.134019
9.619635,18,45.572023
9.551053,18,45.578675
9.581701,18,45.58517
9.5319395,18,45.591535
9.731343,18,45.597809
9.601261,18,45.604284
9.619814,18,45.610994
9.693422,18,45.617468
9.596446,18,45.623859
9.684753,18,45.630205
9.71062,18,45.636628
9.673632,18,45.64292
9.569842,18,45.649168
9.621402,18,45.658329
9.410599,18,45.664764
9.305433,18,46.06739
9.425852,18,46.075272
9.740384,18,46.082666
9.593204,18,46.089234
9.743899,18,46.095549
9.655217,18,46.101851
9.667185,18,46.10813
9.803021,18,46.11454
9.6741295,18,46.121208
9.764331,18,46.127644
9.7516165,18,46.134055
9.755373,18,46.140474
9.752725,18,46.146847
9.74778,18,46.153249
9.741691,18,46.557279
9.016549,18,46.563756
9.506774,18,46.570443
9.576166,18,46.576895
9.672587,18,46.583228
9.54842,18,46.589967
9.459786,18,46.598345
9.4457245,18,46.605307
9.205134,18,46.611775
9.752289,18,46.618249
9.650498,18,46.624639
9.178316,18,46.631008
9.752076,18,46.63748
9.546766,18,46.644015
9.591374,18,47.048425
9.729658,18,47.05526
9.601697,18,47.0618
9.485591,18,47.068411
9.693816,18,47.074821
9.79526,18,47.081125
9.66373,18,47.087841
9.279024,18,47.094303
9.692009,18,47.100786
9.604551,18,47.107241
9.689516,18,47.113637
9.681804,18,47.120093
9.560128,18,47.128777
9.641296,18,47.135254
9.731412,18,47.576625
9.524438,18,47.58301
9.876899,18,47.589919
9.652938,18,47.596333
9.615283,18,47.602835
9.712215,18,47.609137
9.704484,18,47.615411
9.76961,18,47.621893
9.729238,18,47.628304
9.4597845,18,47.634715
9.663598,18,47.641019
8.99048,18,47.69022
9.727972,18,47.696784
9.768368,18,47.703556
9.721976,18,48.108446
9.524623,18,48.1149
9.832758,18,48.121612
9.740827,18,48.128059
9.290084,18,48.134556
9.852896,18,48.141096
9.60429,18,48.1475
9.6771345,18,48.154003
9.51585,18,48.160378
9.563254,18,48.169171
9.467401,18,48.175938
9.631,18,48.182449
9.751766,18,48.188954
9.842159,18,48.195355
9.423184,18,48.201894
9.790914,18,48.608715
9.806846,18,48.615384
9.632362,18,48.62195
9.59524,18,48.628333
9.646735,18,48.635045
9.7911415,18,48.641569
9.790887,18,48.647972
9.758169,18,48.654723
9.47988,18,48.661174
9.865532,18,48.667589
9.371926,18,48.673989
9.573255,18,48.680356
9.544134,18,48.686762
9.69654,18,48.695394
9.787527,18,49.100206
9.639462,18,49.108868
9.738695,18,49.116073
9.556553,18,49.122827
9.741309,18,49.129302
9.8751745,18,49.1357
9.704487,18,49.142032
9.681502,18,49.148354
9.791957,18,49.155068
9.664774,18,49.161664
9.706379,18,49.168083
9.608408,18,49.174402
9.665318,18,49.180737
9.707469,18,49.187238
9.828789,18,49.627041
9.76129,18,49.634794
9.811931,18,49.641224
9.703044,18,49.647517
9.743965,18,49.654119
9.845604,18,49.660606
9.727114,18,49.666991
9.41711,18,49.673768
9.614236,18,49.680177
9.37308,18,49.686598
9.906151,18,49.692994
9.583336,18,49.69932
9.705142,18,49.705646
9.688607,18,49.71195
9.74726,18,50.117591
9.802924,18,50.12428
9.7333975,18,50.130697
9.621146,18,50.137334
9.799004,18,50.143793
9.397385,18,50.150135
9.66859,18,50.159135
9.65209,18,50.165489
9.792487,18,50.172096
9.499952,18,50.178501
9.796784,18,50.184902
9.794194,18,50.191234
9.615772,18,50.197566
9.538702,18,50.204048
9.834028,18,50.210665
9.662036,18,50.615323
9.672742,18,50.622042
9.625046,18,50.628422
9.620611,18,50.634853
9.571817,18,50.641119
9.685619,18,50.647391
9.868468,18,50.653669
9.856709,18,50.659938
9.692259,18,50.666569
9.86456,18,50.675579
9.623827,18,50.682137
9.586124,18,50.688644
9.474818,18,50.694912
9.675212,18,50.701286
9.732558,18,51.107401
9.7827215,18,51.113957
9.784472,18,51.120387
9.871521,18,51.126821
9.707013,18,51.133153
9.613606,18,51.139804
9.6197605,18,51.146202
9.737756,18,51.152609
9.701563,18,51.15891
9.878932,18,51.165229
9.77254,18,51.171932
9.824941,18,51.178398
9.811118,18,51.184932
9.826407,18,51.191273
9.841979,18,51.629809
9.8164015,18,51.636595
9.799079,18,51.642902
9.828542,18,51.649151
9.824483,18,51.655961
9.843453,18,51.662431
9.666877,18,51.668825
9.459444,18,51.675186
9.823906,18,51.724758
9.881218,18,51.731648
9.677249,18,51.738277
9.900801,18,51.744647
9.705705,18,51.751036
9.833434,18,51.757401
9.813348,18,52.16055
9.882896,18,52.166993
9.660071,18,52.173712
9.837684,18,52.180249
9.837006,18,52.186651
9.897686,18,52.193364
9.704591,18,52.199831
9.741055,18,52.206346
9.427685,18,52.212763
9.459868,18,52.219143
9.568675,18,52.225419
9.837935,18,52.231747
9.362841,18,52.238177
9.820302,18,52.246663
9.7135935,18,52.650416
9.801128,18,52.656868
9.840721,18,52.665357
9.70375,18,52.67246
9.816598,18,52.678936
9.787923,18,52.685375
9.677061,18,52.691651
9.763865,18,52.697886
9.786196,18,52.704535
9.356732,18,52.710945
9.521588,18,52.717504
9.816359,18,52.723856
9.634967,18,52.730181
9.540834,18,52.736824
9.651174,18,52.74401
9.673625,18,53.15436
9.795995,18,53.161113
9.843319,18,53.167616
9.923851,18,53.174326
9.859665,18,53.182249
9.761096,18,53.189926
9.792151,18,53.196399
9.831965,18,53.202976
9.841229,18,53.209459
9.754435,18,53.215806
9.888172,18,53.222264
9.803642,18,53.228674
9.58945,18,53.235127
9.685974,18,53.241738
9.804055,18,53.682786
9.523166,18,53.689548
9.577197,18,53.695949
9.700187,18,53.702605
9.853592,18,53.711422
9.795104,18,53.718054
9.521957,18,53.7246
9.762926,18,53.730968
9.755683,18,53.737327
9.617128,18,53.743604
9.751265,18,53.749845
9.650311,18,53.756453
9.507718,18,53.762891
9.669102,18,53.769408
9.737637,18,54.17251
9.719293,18,54.179359
9.574273,18,54.186104
9.778905,18,54.192502
9.816572,18,54.198816
9.762311,18,54.20512
9.451162,18,54.211417
9.725616,18,54.21779
9.769769,18,54.224083
9.737847,18,54.23243
9.80248,18,54.239605
9.434456,18,54.246088
9.747208,18,54.252545
9.852533,18,54.258868
9.78669,18,54.664807
9.847445,18,54.671654
9.470251,18,54.678
9.822328,18,54.684566
9.777797,18,54.691222
9.812387,18,54.697679
9.708063,18,54.704079
9.931597,18,54.710589
9.793111,18,54.716949
9.663539,18,54.723402
9.791071,18,54.730101
9.587839,18,54.736551
9.835183,18,54.742757
9.833992,18,54.748927
9.839028,18,54.757911
9.642441,18,55.161897
9.816808,18,55.17103
9.900652,18,55.177662
9.578041,18,55.184098
9.341175,18,55.190599
9.775609,18,55.197003
9.886942,18,55.203617
9.793318,18,55.210064
9.2767935,18,55.216381
9.871939,18,55.222938
9.902842,18,55.229545
9.677971,18,55.23599
9.660319,18,55.242419
9.807114,18,55.248787
9.829361,18,55.688924
9.841348,18,55.697791
9.857729,18,55.704305
9.888934,18,55.710689
9.8272085,18,55.717104
9.866566,18,55.764364
9.893143,18,55.771152
9.892507,18,55.777944
9.850515,18,55.784399
9.57901,18,55.790784
9.810863,18,55.79715
9.796697,18,55.806224
9.93643,18,55.812691
9.825224,18,55.819213
9.714742,18,56.221963
9.7107725,18,56.228441
9.705272,18,56.235074
9.862886,18,56.241499
9.823723,18,56.247771
9.711495,18,56.254503
9.762343,18,56.261009
9.883695,18,56.267463
9.732694,18,56.273898
9.678531,18,56.280215
9.794496,18,56.28675
9.827749,18,56.2933
9.745261,18,56.299761
9.960239,18,56.306145
9.791837,18,56.710885
9.70923,18,56.717493
9.637218,18,56.724048
9.780155,18,56.730394
9.652338,18,56.737001
9.564565,18,56.745724
9.664558,18,56.75223
9.859595,18,56.7587
9.89441,18,56.765197
9.588734,18,56.77161
9.844701,18,56.778291
9.649922,18,56.785983
9.575309,18,56.792434
9.810036,18,56.798757
9.839158,18,57.203846
9.720547,18,57.21055
9.707877,18,57.217062
9.868356,18,57.224598
9.812586,18,57.231918
9.675034,18,57.239302
9.900667,18,57.245893
9.779366,18,57.252802
9.606514,18,57.259372
9.774118,18,57.268162
9.631004,18,57.275226
9.415337,18,57.281641
9.829966,18,57.288266
9.606518,18,57.294644
9.9312525,18,57.301139
9.784507,18,57.739695
9.850622,18,57.746175
9.7547455,18,57.752906
9.842121,18,57.75939
9.867581,18,57.765802
9.632391,18,57.772406
9.740611,18,57.778858
9.817726,18,57.785282
9.804842,18,57.791643
9.765372,18,57.800567
9.911568,18,57.807211
9.875785,18,57.813702
9.730952,18,57.82022
9.863216,18,57.826638
9.538385,18,58.251212
9.88845,18,58.257696
9.861805,18,58.263949
9.771001,18,58.270603
9.467946,18,58.277191
9.891231,18,58.283513
9.5638,18,58.290062
9.848123,18,58.296468
9.803068,18,58.30285
9.5885105,18,58.309061
9.778948,18,58.315288
9.89134,18,58.32163
9.841836,18,58.33019
9.692344,18,58.336757
9.647053,18,58.739951
9.689025,18,58.748966
9.825716,18,58.755719
9.891389,18,58.762363
9.702298,18,58.76895
9.521821,18,58.775445
9.7990055,18,58.781924
9.646966,18,58.788419
9.802467,18,58.794719
9.833467,18,58.801016
9.839725,18,58.807407
9.802626,18,58.813782
9.878666,18,58.82024
9.731074,18,58.826653
9.833405,18,59.23086
9.919668,18,59.237419
9.831666,18,59.243812
9.715942,18,59.25024
9.639904,18,59.256835
9.88226,18,59.263125
9.91138,18,59.272461
9.723634,18,59.278804
9.715411,18,59.285437
9.738169,18,59.291898
9.77662,18,59.298274
9.814596,18,59.304779
9.78785,18,59.311173
9.810994,18,59.317518
9.881196,18,59.324033
9.791712,18,59.764549
9.861158,18,59.771358
9.776183,18,59.821351
9.872235,18,59.827871
9.853504,18,59.834671
9.851064,18,59.841112
9.762881,18,59.847467
9.362515,18,59.854097
9.6565485,18,59.860488
9.64917,18,59.866733
9.857506,18,59.873233
9.980091,18,59.879673
9.889389,18,59.888187
9.844173,18,59.894907
9.818511,18,60.312825
9.731001,18,60.319678
9.840967,18,60.326376
9.728284,18,60.332736
9.816528,18,60.339337
9.628689,18,60.345806
9.840861,18,60.352383
9.831796,18,60.358774
9.673249,18,60.365117
9.822982,18,60.37168
9.840874,18,60.378052
9.870848,18,60.384418
9.580859,18,60.390775
9.861341,18,60.397104
9.807792,18,60.80303
9.538296,18,60.809734
9.807547,18,60.816426
9.701163,18,60.822901
9.278873,18,60.82931
9.8690605,18,60.839004
9.696943,18,60.845605
9.841855,18,60.852344
9.766932,18,60.85889
9.622686,18,60.865326
9.797872,18,60.871918
9.695885,18,60.878458
9.834184,18,60.885016
9.839215,18,60.89145
9.861136,18,61.298577
9.801346,18,61.305474
9.615805,18,61.31192
9.698173,18,61.318618
9.749367,18,61.325114
9.777142,18,61.331463
9.756662,18,61.337905
9.397779,18,61.344194
9.571706,18,61.350526
9.859468,18,61.359303
9.738506,18,61.36567
9.842698,18,61.372402
9.80261,18,61.378876
9.824609,18,61.385341
9.611259,18,61.825367
9.840913,18,61.831928
9.767312,18,61.839026
9.726131,18,61.845513
9.82579,18,61.852065
9.71377,18,61.858438
9.427434,18,61.86473
9.818447,18,61.87105
9.871581,18,61.87733
9.72134,18,61.886077
9.8268795,18,61.89277
9.769573,18,61.899154
9.811182,18,61.905557
9.804807,18,61.911933
9.834945,18,61.918534
9.712973,18,62.323096
9.878737,18,62.329584
9.861415,18,62.335998
9.802854,18,62.342373
9.788069,18,62.348715
9.635423,18,62.355399
9.838628,18,62.362017
9.678082,18,62.368444
9.832587,18,62.374824
9.549334,18,62.381174
9.85499,18,62.387548
9.7852955,18,62.393854
9.89358,18,62.400419
9.801123,18,62.406965
9.828525,18,62.81318
9.916297,18,62.8199
9.845227,18,62.826641
9.564749,18,62.835428
9.595224,18,62.842322
9.823761,18,62.848734
9.8839245,18,62.855346
9.799534,18,62.861857
9.88843,18,62.868399
9.7058935,18,62.874737
9.836498,18,62.88116
9.903103,18,62.887568
9.876596,18,62.893877
9.631208,18,62.900216
9.78686,18,63.308526
9.253361,18,63.315009
9.736695,18,63.3215
9.890937,18,63.327813
9.888448,18,63.334313
9.810641,18,63.340768
9.829874,18,63.347085
9.876309,18,63.353428
9.710292,18,63.363082
9.782941,18,63.369935
9.8596735,18,63.376509
9.740529,18,63.382957
9.895496,18,63.389673
9.9121475,18,63.396122
9.806277,18,63.882349
9.677837,18,63.889233
9.699419,18,63.895665
9.784974,18,63.902149
9.791976,18,63.908517
9.912492,18,63.914877
9.860844,18,63.921651
9.830758,18,63.928012
9.821526,18,63.934336
9.934756,18,63.940614
9.895346,18,63.946914
9.772136,18,63.953668
9.713861,18,63.960237
9.788961,18,63.966727
9.804076,18,63.973145
9.838753,18,64.38054
9.750393,18,64.387472
9.754286,18,64.393935
9.765935,18,64.400321
9.743482,18,64.409287
9.792666,18,64.415705
9.866519,18,64.422293
9.703721,18,64.428709
9.604254,18,64.435232
9.810043,18,64.44165
9.729126,18,64.44796
9.594629,18,64.454416
9.867,18,64.461
9.874315,18,64.467703
9.721446,18,64.876992
9.717732,18,64.883552
9.802806,18,64.89013
9.924138,18,64.896425
9.785956,18,64.90284
9.625514,18,64.909227
9.7872,18,64.915569
9.851448,18,64.922361
9.825414,18,64.930645
9.812411,18,64.93786
9.679138,18,64.944272
9.876002,18,64.950652
9.764954,18,64.957007
9.839208,18,64.963552
9.867889,18,65.368357
9.89457,18,65.374732
9.843328,18,65.381016
9.85739,18,65.38807
9.874639,18,65.394548
9.821363,18,65.401009
9.6024685,18,65.407379
9.846948,18,65.413956
9.799879,18,65.420615
9.854337,18,65.427111
9.885832,18,65.433527
9.788878,18,65.439889
9.877266,18,65.446175
9.872995,18,65.45259
9.78878,18,65.897996
9.819291,18,65.904815
9.873682,18,65.911178
9.9016905,18,65.917628
9.859913,18,65.924112
9.840862,18,65.930448
9.847749,18,65.936796
9.780775,18,65.943069
9.634761,18,65.949286
9.886945,18,65.955612
9.837498,18,65.961921
9.693379,18,65.968514
9.829492,18,65.975036
9.921588,18,65.981251
9.889722,18,66.386862
9.884008,18,66.393378
9.899621,18,66.399702
9.937088,18,66.40849
9.895648,18,66.414983
9.722529,18,66.42152
9.88795,18,66.427843
9.872237,18,66.434388
9.901387,18,66.44065
9.903819,18,66.44694
9.887552,18,66.453369
9.791259,18,66.45973
9.741859,18,66.466107
9.798436,18,66.472733
9.716915,18,66.479136
9.813154,18,66.884363
9.86178,18,66.89076
9.721385,18,66.89706
9.928046,18,66.903659
9.697662,18,66.910142
9.844667,18,66.916644
9.858161,18,66.923324
9.871087,18,66.932268
9.873864,18,66.938823
9.926342,18,66.945172
9.966938,18,66.951677
9.916521,18,66.958182
9.92759,18,66.96464
9.769129,18,66.971421
9.846977,18,67.375253
9.937207,18,67.3817
9.861133,18,67.38851
9.6009035,18,67.394983
9.793659,18,67.40162
9.867497,18,67.408009
9.858912,18,67.414369
9.868443,18,67.420853
9.877769,18,67.427174
9.775325,18,67.433518
9.836656,18,67.439942
9.89454,18,67.488676
9.942001,18,67.495438
9.83854,18,67.50222
9.774463,18,67.946273
9.8872595,18,67.952995
9.975361,18,67.959784
9.737204,18,67.966207
9.795842,18,67.974648
9.89713,18,67.981639
9.79817,18,67.988256
9.848906,18,67.994607
9.916087,18,68.000922
9.945876,18,68.007289
9.932774,18,68.01361
9.791728,18,68.020165
9.729888,18,68.026731
9.880774,18,68.033176
9.912577,18,68.43528
9.937276,18,68.441866
9.908924,18,68.44824
9.8051195,18,68.454999
9.843912,18,68.461408
9.887232,18,68.468117
9.821332,18,68.474539
9.892737,18,68.480824
9.8785305,18,68.487226
9.855153,18,68.493567
9.8243475,18,68.5024
9.818311,18,68.510111
9.832207,18,68.516406
9.842251,18,68.52292
9.839475,18,68.529275
9.787119,18,68.933932
9.939265,18,68.940585
9.917417,18,68.946874
9.655879,18,68.953283
9.894619,18,68.959671
9.760903,18,68.96635
9.857819,18,68.972754
9.779692,18,68.979006
9.878068,18,68.985609
9.718113,18,68.992084
9.866998,18,68.998455
9.892214,18,69.004806
9.853744,18,69.011148
9.844882,18,69.019911
9.85895,18,69.422173
9.915404,18,69.428624
9.940789,18,69.43677
9.773774,18,69.443939
9.912419,18,69.450336
9.867511,18,69.457135
9.560177,18,69.463609
9.888523,18,69.470027
9.8759985,18,69.476403
9.817669,18,69.48272
9.946487,18,69.489104
9.841645,18,69.495407
9.8782015,18,69.501974
9.885499,18,69.508374
9.885064,18,69.947967
9.906183,18,69.954838
9.917509,18,69.961213
9.823268,18,69.970489
9.942732,18,69.976967
9.838845,18,69.983219
9.778792,18,69.989715
9.928453,18,69.996068
9.926252,18,70.002529
9.77093,18,70.008781
9.83511,18,70.015044
9.951358,18,70.021803
9.847968,18,70.028315
9.778587,18,70.034768
9.68868,18,70.438947
9.816009,18,70.4454
9.686137,18,70.452048
9.960381,18,70.458497
9.773884,18,70.464815
9.949116,18,70.471439
9.945855,18,70.47777
9.840274,18,70.484113
9.898472,18,70.492886
9.852568,18,70.499302
9.892257,18,70.506137
9.968283,18,70.512545
9.778816,18,70.518983
9.705106,18,70.525334
9.873484,18,70.930722
9.870446,18,70.937234
9.869929,18,70.943532
9.938012,18,70.949752
9.715318,18,70.956774
9.936608,18,70.963516
9.914438,18,70.970127
9.840339,18,70.97659
9.780979,18,70.982942
9.986466,18,70.989345
9.837763,18,70.995701
9.840104,18,71.002135
9.824485,18,71.008515
9.903184,18,71.016917
9.950989,18,71.023901
9.972049,18,71.4279
9.832393,18,71.43702
9.795785,18,71.443559
9.907439,18,71.449914
9.846418,18,71.456623
9.739577,18,71.463063
9.921308,18,71.469664
9.888238,18,71.476175
9.7775755,18,71.482466
9.867717,18,71.529305
9.661375,18,71.538253
9.91594,18,71.544807
9.653217,18,71.551382
9.926034,18,71.557974
9.842191,18,71.962799
9.932578,18,71.970402
9.947609,18,72.003809
9.921288,18,72.012676
9.948611,18,72.019508
9.945624,18,72.025903
9.821618,18,72.032181
9.935889,18,72.038578
9.950592,18,72.044918
9.855206,18,72.051535
9.876316,18,72.058123
9.937372,18,72.066888
9.8519745,18,72.073426
9.934273,18,72.079757
9.789021,18,72.484121
9.876857,18,72.49058
9.902994,18,72.496909
9.729671,18,72.50382
9.934815,18,72.510326
9.976666,18,72.516747
9.727374,18,72.523669
9.858742,18,72.530127
9.787325,18,72.536626
9.701745,18,72.543466
9.935341,18,72.549712
9.8711815,18,72.556216
9.982782,18,72.562585
9.9032,18,72.568939
9.80656,18,72.973819
9.969953,18,72.980469
9.840926,18,72.986896
9.877685,18,72.993201
9.8899,18,72.999432
9.6388445,18,73.008391
9.919717,18,73.014794
9.934792,18,73.021475
9.91056,18,73.027813
9.886228,18,73.034241
9.823521,18,73.040946
9.868955,18,73.047321
9.73622,18,73.053899
9.974095,18,73.060349
9.860251,18,73.066728
9.918662,18,73.472627
9.871751,18,73.478995
9.9343815,18,73.485293
9.875793,18,73.491529
9.941681,18,73.497749
9.946125,18,73.504506
9.906761,18,73.51096
9.923365,18,73.517512
9.7329035,18,73.523755
9.758726,18,73.53
9.939672,18,73.538935
9.965478,18,73.545394
9.9037,18,73.551912
9.796353,18,73.558322
9.945514,18,73.960142
9.87615,18,73.966584
9.788954,18,73.97336
9.909453,18,73.979835
9.861855,18,73.986531
9.9612465,18,73.992961
9.920917,18,73.999255
9.83854,18,74.012856
9.815131,18,74.038847
9.857997,18,74.051388
9.967557,18,74.060796
9.97939,18,74.067465
9.902552,18,74.074019
9.873668,18,74.080347
9.901495,18,74.485037
9.915822,18,74.491634
9.8868065,18,74.497997
9.932433,18,74.504886
9.98866,18,74.511434
9.845047,18,74.517984
9.917218,18,74.524491
9.980415,18,74.530969
9.93105,18,74.537587
9.895767,18,74.544081
9.926999,18,74.550524
9.8923855,18,74.556877
9.984078,18,74.563241
9.874923,18,74.569782
9.886423,18,74.975315
9.773456,18,74.981745
9.800861,18,74.988496
9.906952,18,74.99538
9.982765,18,75.004361
9.692753,18,75.010859
9.9122715,18,75.017433
9.880368,18,75.023701
9.923098,18,75.029957
9.836905,18,75.036376
9.886802,18,75.042711
9.825136,18,75.049004
9.740515,18,75.055569
9.800022,18,75.062009
9.788484,18,75.471016
9.960273,18,75.4778
9.919283,18,75.48445
9.885063,18,75.490974
9.769588,18,75.497334
9.825741,18,75.503737
9.8909,18,75.51006
9.906015,18,75.559573
9.992078,18,75.565959
9.834269,18,75.573007
9.975545,18,75.57941
9.915509,18,75.58583
9.816538,18,75.592233
9.974625,18,75.598533
9.9625435,18,75.604985
9.9766035,18,76.010588
9.818284,18,76.017091
9.911691,18,76.023866
9.9351845,18,76.030284
10.015519,18,76.036728
9.955616,18,76.043078
9.703065,18,76.049394
9.753667,18,76.058852
9.935606,18,76.065329
9.879661,18,76.07195
9.952552,18,76.078412
9.940123,18,76.085041
9.920047,18,76.091407
9.953616,18,76.097792
9.961401,18,76.532211
9.841528,18,76.539021
9.934292,18,76.545436
9.745371,18,76.552231
9.921479,18,76.55875
9.978574,18,76.56516
9.942573,18,76.571837
9.96435,18,76.581144
10.013907,18,76.587934
9.951381,18,76.59432
9.837398,18,76.600706
9.953303,18,76.607112
9.801576,18,76.613504
9.941567,18,76.62003
9.947646,18,77.023113
9.986473,18,77.029657
9.96934,18,77.036411
9.920802,18,77.042904
9.929623,18,77.049272
9.918597,18,77.055816
9.929301,18,77.062196
9.910201,18,77.069092
9.982638,18,77.075624
9.895309,18,77.081959
9.895735,18,77.088347
9.861567,18,77.094772
9.896663,18,77.10118
9.872886,18,77.109954
9.78294,18,77.511096
9.781096,18,77.51782
9.975811,18,77.524663
9.904654,18,77.53352
9.839479,18,77.540116
9.925436,18,77.546588
9.925502,18,77.553203
9.920998,18,77.559638
9.908896,18,77.566069
9.959654,18,77.572533
9.914554,18,77.579065
9.9473,18,77.585573
9.804119,18,77.59187
9.939266,18,77.59813
9.9356365,18,77.604672
9.920841,18,78.009729
9.789413,18,78.016352
9.944145,18,78.023149
9.9249525,18,78.029721
9.994407,18,78.036144
9.875251,18,78.042548
10.005227,18,78.0489
9.929691,18,78.0553
9.88752,18,78.063975
9.889207,18,78.070714
9.962943,18,78.077061
9.943399,18,78.083366
9.802008,18,78.089633
9.964432,18,78.095869
9.898834,18,78.535988
9.926201,18,78.542508
9.889164,18,78.548838
9.944698,18,78.555419
9.911449,18,78.561848
9.978591,18,78.56826
10.025447,18,78.574641
9.839566,18,78.583361
9.973132,18,78.589986
9.937368,18,78.596367
9.963714,18,78.6029
9.847692,18,78.609346
9.798893,18,78.615721
9.807183,18,78.622235
9.759685,18,79.026027
9.962267,18,79.032484
9.958251,18,79.03926
9.933102,18,79.045712
9.9194,18,79.052485
9.937045,18,79.05898
9.939285,18,79.065364
9.943508,18,79.071968
9.848674,18,79.078369
9.49037,18,79.084766
9.968466,18,79.091136
9.966098,18,79.09749
9.88834,18,79.103943
9.943363,18,79.112558
9.920126,18,79.516288
10.01313,18,79.525647
9.880007,18,79.532173
9.973344,18,79.538817
9.915034,18,79.586521
9.992591,18,79.593299
9.769637,18,79.599907
9.911207,18,79.606427
9.867864,18,79.612883
9.888657,18,79.619474
9.979817,18,79.627742
9.841896,18,79.634592
9.784307,18,79.641045
9.854955,18,79.647398
9.989638,18,80.053417
9.928886,18,80.060104
9.956876,18,80.066484
9.92447,18,80.073139
9.941344,18,80.079507
9.946996,18,80.086189
9.999318,18,80.092623
9.97538,18,80.098937
9.957087,18,80.105705
9.986221,18,80.112075
9.767317,18,80.118535
9.769617,18,80.124986
9.748109,18,80.131322
9.914982,18,80.13767
9.881688,18,80.143983
9.9508705,18,80.587655
9.997359,18,80.594127
9.946923,18,80.601164
9.687095,18,80.607828
9.96157,18,80.61412
9.99902,18,80.620611
9.970111,18,80.627258
9.953758,18,80.633778
9.348102,18,80.640192
9.790144,18,80.646576
9.978213,18,80.65314
9.940897,18,80.659596
9.961422,18,80.665859
9.958859,18,80.674169
9.967155,18,81.080249
9.987177,18,81.086956
9.94124,18,81.095838
10.025033,18,81.10251
9.968679,18,81.108849
9.804978,18,81.115127
9.844827,18,81.121642
9.91037,18,81.127969
9.982771,18,81.134362
9.949839,18,81.14066
9.834441,18,81.146947
9.851538,18,81.153533
10.009391,18,81.160028
9.968572,18,81.166405
9.955858,18,81.572174
10.014159,18,81.578703
9.937746,18,81.585413
9.90349,18,81.591883
9.949091,18,81.598267
9.967172,18,81.604888
9.989719,18,81.611228
9.89595,18,81.620315
9.810713,18,81.62682
9.934251,18,81.633102
9.952631,18,81.639503
9.93362,18,81.645794
9.866243,18,81.65228
9.650068,18,81.658671
9.958606,18,82.064598
9.929591,18,82.071545
9.871397,18,82.077944
9.783394,18,82.084402
9.913302,18,82.091067
9.981361,18,82.097422
9.977304,18,82.103809
9.995791,18,82.110086
9.957225,18,82.116316
9.762799,18,82.123062
9.936934,18,82.129494
