#{"t_start": 1763888281.1522071, "env_id": "None"}
r,l,t
26.404858,49,200.120459
25.79113,49,200.139265
26.406258,49,200.157627
25.969143,49,200.175874
26.442053,49,200.997944
26.677807,49,201.016616
26.101631,49,201.035044
25.780512,49,201.053358
26.531443,49,201.074152
26.425978,49,201.9218
26.744635,49,201.940968
26.223722,49,201.959166
26.203129,49,201.977621
26.647505,49,201.996143
26.520954,49,202.782549
26.36463,49,202.800539
26.038277,49,202.818654
26.17213,49,202.83651
26.456131,49,202.857339
26.54234,49,203.677423
26.398762,49,203.698696
26.359442,49,203.717426
26.240036,49,203.776622
26.53007,49,203.797211
26.21601,49,204.607112
26.693468,49,204.625718
26.33336,49,204.64663
26.522673,49,204.665182
26.664862,49,204.683767
26.128237,49,204.701996
25.904108,49,205.582259
26.218351,49,205.601287
26.596855,49,205.619793
26.309683,49,205.638461
26.365253,49,205.656596
25.75521,49,206.455106
26.44339,49,206.47423
26.63394,49,206.49288
26.537693,49,206.5114
26.207027,49,206.53216
26.082016,49,207.300483
26.110123,49,207.318713
26.062052,49,207.336786
26.119835,49,207.354836
26.094229,49,207.375583
26.103016,49,208.204825
26.222431,49,208.222977
26.411818,49,208.240971
25.847294,49,208.258837
26.44331,49,208.277253
26.732494,49,208.296058
25.994452,49,209.114661
26.49747,49,209.133341
26.67403,49,209.153829
25.889883,49,209.172135
26.274454,49,209.190447
26.344646,49,210.023854
26.444592,49,210.042724
26.303995,49,210.061178
26.520498,49,210.079821
26.064196,49,210.100335
26.515062,49,210.880812
26.029861,49,210.899326
26.378532,49,210.960924
26.544987,49,210.979602
26.641748,49,210.997942
26.010721,49,211.793263
26.592503,49,211.811652
26.264164,49,211.829925
26.616217,49,211.848384
26.29104,49,211.866438
26.565407,49,212.72386
26.80719,49,212.744834
26.228704,49,212.763152
26.540531,49,212.782214
26.181248,49,212.800549
26.154915,49,212.818745
26.286394,49,213.629773
26.682858,49,213.647892
25.99057,49,213.666528
26.157318,49,213.687389
26.232672,49,213.70569
26.67426,49,214.536666
26.083128,49,214.555495
25.83162,49,214.574157
26.258444,49,214.592233
26.550343,49,214.610182
26.743515,49,215.379173
26.440506,49,215.398159
26.488806,49,215.416739
26.884907,49,215.435062
26.143597,49,215.453022
26.51678,49,216.237306
25.981325,49,216.255638
26.192396,49,216.305228
26.299202,49,216.324625
26.434767,49,216.342813
25.93896,49,216.360824
26.581028,49,217.189094
26.436434,49,217.207199
26.302858,49,217.225882
26.580826,49,217.244779
26.0629,49,217.265419
26.449215,49,218.074034
25.928493,49,218.135887
25.912428,49,218.171671
26.573883,49,218.190899
26.44223,49,218.212051
26.244616,49,219.014674
26.675064,49,219.033286
26.309013,49,219.053806
26.542404,49,219.072655
26.574923,49,219.091291
26.115686,49,219.863066
26.263592,49,219.881591
26.059368,49,219.901885
26.609392,49,219.919911
26.36103,49,219.938545
26.555635,49,219.956518
26.487967,49,220.807508
26.350199,49,220.825903
26.052355,49,220.846454
26.658539,49,220.864927
26.136488,49,220.883328
26.30027,49,221.714502
26.157423,49,221.733399
26.74304,49,221.752051
26.183685,49,221.770184
25.1529,49,221.790552
26.620472,49,222.609811
26.494583,49,222.63108
26.610987,49,222.649726
26.660372,49,222.668234
26.574907,49,222.686616
26.710592,49,223.47109
26.3117,49,223.489532
26.479307,49,223.508047
26.549662,49,223.526714
26.508911,49,223.544637
26.713226,49,224.362124
26.107481,49,224.381539
26.578257,49,224.401896
26.573805,49,224.420237
26.889051,49,224.438253
26.346344,49,224.456176
26.593124,49,225.348286
26.603045,49,225.366561
26.389622,49,225.3846
26.473528,49,225.403479
26.935682,49,225.421804
26.802063,49,226.222085
26.56302,49,226.240197
26.594915,49,226.258291
26.577196,49,226.276732
26.268606,49,226.298074
26.881052,49,227.12357
26.55936,49,227.142363
26.449486,49,227.16076
26.192522,49,227.17919
26.706753,49,227.19748
25.635088,49,228.018179
26.51296,49,228.036976
26.589893,49,228.05537
26.749634,49,228.07652
26.384212,49,228.095858
26.164978,49,228.114531
26.575962,49,229.043264
26.36965,49,229.072894
26.810844,49,229.094313
26.33887,49,229.179121
26.5804,49,229.200539
26.910334,49,230.144761
26.478012,49,230.163615
26.216747,49,230.182112
26.272243,49,230.200411
26.622217,49,230.221366
26.725483,49,231.036487
26.624859,49,231.059293
26.092743,49,231.079214
26.334274,49,231.09846
26.207315,49,231.117678
26.927193,49,232.037808
26.705452,49,232.056911
26.655468,49,232.07542
26.486338,49,232.093835
26.662237,49,232.155815
26.156446,49,232.981753
25.900942,49,233.002207
26.41128,49,233.021389
26.612404,49,233.0402
26.194458,49,233.058837
26.596903,49,233.077391
26.476559,49,233.914438
26.36253,49,233.935888
26.286968,49,233.954615
26.420042,49,233.973244
26.721983,49,233.991803
26.831066,49,234.820292
26.747337,49,234.839734
26.485968,49,234.861846
26.841389,49,234.881261
26.570105,49,234.900627
26.245941,49,235.747001
26.687096,49,235.766394
26.444084,49,235.785529
26.60042,49,235.80704
26.952377,49,235.826395
26.501587,49,236.688461
26.315681,49,236.708792
26.24466,49,236.728118
26.414017,49,236.749971
26.698753,49,236.769212
26.60605,49,236.788335
26.815022,49,237.702237
26.714527,49,237.72205
26.544184,49,237.741959
26.623838,49,237.761088
26.413914,49,237.780063
26.402464,49,238.663485
26.290516,49,238.682716
26.81384,49,238.701807
26.650747,49,238.721485
26.622467,49,238.743905
26.123941,49,239.63767
26.492434,49,239.657886
26.938103,49,239.676291
26.102404,49,239.738279
26.686646,49,239.759056
26.797768,49,240.611573
26.942806,49,240.630623
26.321781,49,240.652814
26.55498,49,240.672583
26.583244,49,240.692332
26.799759,49,241.611279
26.316053,49,241.630729
26.536589,49,241.650249
26.44684,49,241.669929
26.097803,49,241.691787
26.604416,49,241.716174
26.580074,49,242.701512
26.716166,49,242.721052
25.911438,49,242.741029
26.278502,49,242.763711
26.715036,49,242.783242
26.791965,49,243.707618
26.876999,49,243.727094
26.8405,49,243.746051
26.556206,49,243.764591
26.853008,49,243.783188
26.139105,49,244.595322
26.630678,49,244.614496
26.265623,49,244.636206
26.488548,49,244.655596
26.846378,49,244.674723
26.786152,49,245.514484
26.681377,49,245.53373
26.70578,49,245.55221
26.373795,49,245.572888
26.869135,49,245.592767
26.881136,49,245.61164
26.235407,49,246.523367
26.723022,49,246.543223
26.410158,49,246.562066
26.479565,49,246.580466
26.49892,49,246.598746
26.814655,49,247.435856
26.827118,49,247.455081
26.154251,49,247.517782
26.379833,49,247.540309
26.104261,49,247.601269
26.688509,49,248.428278
26.891571,49,248.447698
26.857132,49,248.466908
26.612587,49,248.485424
26.392422,49,248.504097
26.776087,49,249.299749
26.507917,49,249.319023
26.663149,49,249.337519
26.8972,49,249.356058
26.636755,49,249.376944
26.510439,49,250.259383
25.378727,49,250.278463
26.466204,49,250.297109
26.665232,49,250.318574
26.84861,49,250.337599
26.784395,49,250.356709
26.830341,49,251.225112
26.404251,49,251.247561
26.778177,49,251.266858
26.845295,49,251.285858
26.867516,49,251.304829
26.68441,49,252.163084
26.545607,49,252.183211
26.976744,49,252.202575
26.898584,49,252.221387
26.438541,49,252.240116
26.393887,49,253.027728
26.500717,49,253.065685
26.557308,49,253.084688
26.625954,49,253.103788
26.490309,49,253.122388
26.698656,49,253.932628
26.787617,49,253.951579
26.320917,49,254.004711
26.785624,49,254.026924
26.637491,49,254.045743
26.368528,49,254.065892
26.897633,49,254.918305
26.315277,49,254.97718
26.560795,49,254.997649
26.588291,49,255.020295
26.319347,49,255.039073
26.361372,49,255.887251
26.662195,49,255.906314
26.344711,49,255.925387
26.449112,49,255.944112
26.8184,49,255.996533
26.61986,49,256.79942
26.281404,49,256.818626
26.804201,49,256.837144
26.94906,49,256.855472
26.163494,49,256.873893
26.304537,49,257.678064
26.604097,49,257.697123
26.721952,49,257.716284
26.7141,49,257.735032
26.798824,49,257.75643
26.651407,49,258.640926
26.90861,49,258.660142
26.608181,49,258.680344
26.340431,49,258.699601
26.457771,49,258.717977
26.444918,49,258.736708
26.763165,49,259.584507
27.035746,49,259.603152
26.75843,49,259.624034
26.676395,49,259.643714
26.513687,49,259.662223
26.807713,49,260.501576
26.786753,49,260.520916
26.755672,49,260.539584
26.898115,49,260.558408
26.726381,49,260.579264
26.799335,49,261.372075
26.595154,49,261.39075
26.610737,49,261.41157
26.852322,49,261.430611
26.900248,49,261.44891
26.618761,49,262.27125
26.50007,49,262.333209
26.768587,49,262.356619
26.528631,49,262.413894
26.690174,49,262.432812
26.83195,49,262.454117
26.855106,49,263.295525
26.883244,49,263.314248
26.799868,49,263.333435
26.722109,49,263.352277
26.934654,49,263.370492
26.755007,49,264.197194
27.033863,49,264.215355
26.681234,49,264.236253
26.80456,49,264.255503
26.88526,49,264.274623
26.667334,49,265.110782
26.684496,49,265.129116
26.928364,49,265.147736
26.641558,49,265.166283
26.56709,49,265.187461
26.942123,49,265.999257
26.63691,49,266.020699
26.965746,49,266.039443
26.968515,49,266.058507
26.775751,49,266.077241
26.790699,49,266.095933
26.856777,49,266.981653
26.40481,49,267.000348
26.75657,49,267.018645
26.954521,49,267.037463
27.011953,49,267.05617
26.904804,49,267.889524
26.72935,49,267.911371
26.370697,49,267.930406
26.611822,49,267.949031
26.910223,49,267.967532
26.695457,49,268.780799
26.980213,49,268.799576
26.477741,49,268.818049
26.698662,49,268.83691
26.463507,49,268.857934
26.76521,49,269.740281
26.440678,49,269.759481
26.950367,49,269.778208
26.443996,49,269.799054
26.646936,49,269.817293
26.667625,49,270.648022
26.856863,49,270.666977
26.793264,49,270.714773
26.946026,49,270.739215
26.588919,49,270.75806
26.771198,49,270.776784
26.482243,49,271.615479
26.708815,49,271.634185
26.639612,49,271.652884
26.736599,49,271.67117
26.713266,49,271.691899
26.619247,49,272.507973
26.773882,49,272.529257
26.74809,49,272.547596
27.006334,49,272.565745
26.680996,49,272.584071
26.970625,49,273.405483
26.534554,49,273.424667
26.651407,49,273.443145
26.868057,49,273.462129
26.894676,49,273.483146
26.480276,49,274.30045
26.86616,49,274.321943
27.061813,49,274.340581
26.68608,49,274.359427
26.644318,49,274.377853
26.588638,49,274.396201
26.764706,49,275.279683
26.87176,49,275.298169
26.959427,49,275.316795
27.157677,49,275.33528
26.434978,49,275.355898
26.847866,49,276.200229
27.003704,49,276.219117
26.527458,49,276.237632
26.851421,49,276.29908
26.995672,49,276.320501
26.752745,49,277.168901
26.163342,49,277.187548
26.692963,49,277.205665
26.657894,49,277.224468
26.770813,49,277.245443
26.772696,49,278.039448
26.939922,49,278.058363
26.872095,49,278.080842
26.932163,49,278.099399
26.789495,49,278.117679
26.801952,49,278.971881
26.792967,49,278.991299
26.290556,49,279.009799
26.941277,49,279.031101
26.837679,49,279.049878
26.86819,49,279.068315
26.526367,49,279.971293
26.663189,49,279.990539
26.676151,49,280.009503
26.573832,49,280.028083
26.581745,49,280.046469
26.85522,49,280.865454
26.510515,49,280.884073
26.74283,49,280.904869
26.663328,49,280.925845
26.777567,49,280.947244
26.816133,49,281.776234
26.773798,49,281.794681
26.635942,49,281.813805
26.879885,49,281.832252
26.900023,49,281.85333
26.965893,49,282.652497
26.628023,49,282.67127
26.918993,49,282.692159
26.454174,49,282.711196
26.363266,49,282.72963
26.796432,49,282.748138
26.877077,49,283.624928
27.144773,49,283.644972
26.665016,49,283.703899
26.98481,49,283.724076
26.720995,49,283.747616
26.887457,49,284.583992
26.733906,49,284.602742
26.925446,49,284.621269
26.626825,49,284.639441
26.94823,49,284.658375
26.913586,49,285.47924
26.647404,49,285.497758
26.756182,49,285.518703
26.998343,49,285.537427
26.470755,49,285.556135
26.973955,49,286.356623
26.922953,49,286.375513
26.624336,49,286.394567
26.908617,49,286.41327
26.341915,49,286.431642
26.895935,49,287.248875
26.784294,49,287.267877
27.088081,49,287.286947
26.895844,49,287.308082
27.155828,49,287.327066
26.61664,49,287.345535
27.0871,49,288.226887
26.612247,49,288.248169
26.87579,49,288.266977
26.81867,49,288.285596
26.919935,49,288.304239
26.963587,49,289.130501
26.686571,49,289.148947
26.739977,49,289.167484
27.084301,49,289.188567
26.984352,49,289.207113
27.076427,49,290.025042
27.199934,49,290.043621
26.655663,49,290.062442
27.046637,49,290.081243
26.660435,49,290.099815
26.880379,49,290.908065
26.481398,49,290.926539
27.07371,49,290.98946
27.154943,49,291.010363
27.12871,49,291.030525
26.690887,49,291.049288
27.075516,49,291.932248
26.49791,49,291.950838
26.941093,49,291.969111
26.643387,49,291.98749
26.801579,49,292.009604
26.720366,49,292.828147
26.587431,49,292.849375
27.158905,49,292.868274
26.69699,49,292.887086
27.066801,49,292.905619
27.118958,49,293.709758
27.072481,49,293.728987
26.841452,49,293.747467
26.987722,49,293.76599
26.761166,49,293.786798
27.021984,49,294.630265
27.030762,49,294.649373
26.932343,49,294.667831
26.628736,49,294.686143
26.434181,49,294.70466
26.943153,49,295.539955
27.103083,49,295.561559
27.150684,49,295.580857
27.095383,49,295.599639
27.05167,49,295.618197
26.984255,49,295.636848
26.93414,49,296.522836
26.575523,49,296.54182
27.192995,49,296.560402
26.483568,49,296.579312
26.998096,49,296.597715
26.934986,49,297.40447
26.758102,49,297.423184
27.1363,49,297.441706
26.948572,49,297.463161
27.009796,49,297.481847
27.109282,49,298.316346
26.69602,49,298.377274
27.084496,49,298.402218
27.070189,49,298.421616
26.875834,49,298.441237
26.738493,49,299.259861
26.579477,49,299.278862
27.008495,49,299.297777
27.165451,49,299.316244
26.759565,49,299.334999
26.898346,49,299.355757
26.863821,49,300.216439
26.91814,49,300.235618
27.02084,49,300.254352
26.480524,49,300.273071
27.041801,49,300.294455
27.13371,49,301.146163
27.188847,49,301.164616
26.874083,49,301.18289
26.823898,49,301.201644
26.887455,49,301.219979
26.908115,49,302.023041
27.060522,49,302.041781
27.123175,49,302.060685
26.75535,49,302.081836
26.964077,49,302.100778
27.146877,49,302.945674
27.000418,49,302.964732
26.751842,49,302.983318
26.434181,49,303.001507
26.432125,49,303.021977
26.654428,49,303.865752
27.05887,49,303.884581
27.012589,49,303.903185
26.794065,49,303.921783
26.967278,49,303.93999
26.93964,49,303.959194
27.179745,49,304.832703
26.750956,49,304.851807
27.159185,49,304.870429
26.481716,49,304.88913
27.088026,49,304.907589
26.887083,49,305.775419
27.11305,49,305.794703
26.919914,49,305.813634
26.823523,49,305.832171
27.033163,49,305.85104
26.650267,49,306.685301
26.928377,49,306.706844
26.716322,49,306.726156
27.07747,49,306.744901
26.93122,49,306.763447
26.558506,49,307.590231
27.05232,49,307.608997
26.849817,49,307.627753
26.91593,49,307.648613
27.185795,49,307.667563
27.04855,49,307.686116
26.898478,49,308.569268
27.082159,49,308.590468
26.796953,49,308.609241
27.127848,49,308.62774
26.863144,49,308.64607
26.702425,49,309.472535
26.776775,49,309.491287
26.838135,49,309.509949
27.182722,49,309.530936
26.98074,49,309.549483
26.723866,49,310.355993
27.046072,49,310.377419
26.875708,49,310.396198
26.885061,49,310.414604
27.000439,49,310.433015
26.709715,49,311.280236
26.95229,49,311.299007
26.796421,49,311.320587
26.640154,49,311.33914
26.843193,49,311.357555
27.112978,49,311.376066
26.823067,49,312.211735
26.925215,49,312.230227
26.84468,49,312.250224
27.421759,49,312.311338
26.777943,49,312.332443
26.867746,49,313.227616
26.422775,49,313.246338
27.042131,49,313.264874
26.840565,49,313.283238
26.961384,49,313.304284
27.209688,49,314.141036
27.11593,49,314.159747
26.9823,49,314.178684
27.029646,49,314.197041
27.023825,49,314.21528
27.14948,49,315.051773
26.949997,49,315.073151
27.071157,49,315.09202
26.616116,49,315.111007
26.858377,49,315.12924
27.062038,49,315.95952
26.749565,49,315.978463
27.238085,49,315.996904
26.941036,49,316.015319
27.15115,49,316.03656
26.401691,49,316.054997
26.847395,49,316.950566
26.93385,49,316.972482
26.718225,49,316.991029
26.528337,49,317.009368
26.874332,49,317.027974
26.879755,49,317.851098
27.039806,49,317.869635
26.480253,49,317.888712
26.649534,49,317.910115
27.178225,49,317.928595
27.008005,49,318.714747
27.232367,49,318.73477
26.99237,49,318.759123
26.79345,49,318.777821
26.849518,49,318.796237
26.74606,49,319.629771
26.943283,49,319.648657
26.997778,49,319.666871
26.631258,49,319.728439
26.90762,49,319.749212
27.054462,49,319.768539
27.05273,49,320.617293
27.12868,49,320.638358
27.143692,49,320.65697
26.904623,49,320.675484
26.89489,49,320.694116
26.597479,49,321.56667
27.074005,49,321.588073
26.647875,49,321.607077
26.957584,49,321.625974
27.091003,49,321.644601
27.140846,49,322.478453
26.969175,49,322.496857
26.886568,49,322.51559
26.913084,49,322.547481
27.22405,49,322.565868
27.236534,49,323.402194
26.780806,49,323.421081
26.617294,49,323.439838
26.738985,49,323.458463
26.910885,49,323.479156
26.845,49,324.291545
26.847937,49,324.310424
26.975267,49,324.331792
26.926943,49,324.350337
26.999456,49,324.368793
26.923403,49,324.387139
26.836826,49,325.321603
26.494453,49,325.341954
26.912592,49,325.360886
26.746838,49,325.381824
27.041212,49,325.400194
27.025816,49,326.215044
26.882368,49,326.234099
26.908329,49,326.252724
27.125732,49,326.271164
27.151108,49,326.289708
27.210546,49,327.086358
26.67261,49,327.105153
27.201784,49,327.167348
26.721231,49,327.189577
26.969051,49,327.246173
27.277054,49,328.072903
26.736366,49,328.092504
26.866888,49,328.113548
26.771198,49,328.131877
26.882187,49,328.15025
26.902105,49,328.168795
26.420595,49,329.018839
26.94074,49,329.037493
26.85315,49,329.059192
26.664278,49,329.077931
26.938362,49,329.096194
26.28992,49,329.955703
26.920746,49,329.974951
26.482464,49,329.996018
26.667253,49,330.014821
27.07433,49,330.033357
26.658861,49,330.841624
27.02075,49,330.860242
26.822279,49,330.878985
26.702837,49,330.897312
27.029213,49,330.915833
26.763609,49,331.7566
27.041443,49,331.778582
27.07044,49,331.797123
27.185028,49,331.815533
27.145327,49,331.834294
26.80274,49,332.668793
26.93104,49,332.687831
27.125546,49,332.708759
26.860361,49,332.728127
26.724327,49,332.746653
27.159761,49,332.765293
26.889008,49,333.614237
26.760855,49,333.633145
27.242775,49,333.651894
27.066196,49,333.673739
27.1193,49,333.703289
27.198256,49,334.53034
26.676548,49,334.590773
26.47888,49,334.613905
27.07094,49,334.633953
26.910395,49,334.652907
26.77327,49,335.451198
26.89343,49,335.470209
26.962383,49,335.488988
26.601042,49,335.507727
26.775476,49,335.526204
26.90431,49,336.386813
27.054419,49,336.405276
26.716753,49,336.424712
27.017006,49,336.44384
26.885708,49,336.462204
26.908043,49,336.480474
27.283592,49,337.331783
27.034838,49,337.350505
27.1559,49,337.368789
26.87064,49,337.387685
26.794231,49,337.406035
27.151556,49,338.286382
26.851267,49,338.30501
27.060295,49,338.32345
26.996473,49,338.342274
26.767027,49,338.361038
26.959303,49,339.164421
27.163702,49,339.183345
27.128527,49,339.201937
27.15945,49,339.222691
27.073116,49,339.241304
27.057655,49,340.086
25.934954,49,340.104899
26.640478,49,340.123506
26.654573,49,340.141829
26.432217,49,340.162476
26.896893,49,340.994301
27.145779,49,341.015776
26.960484,49,341.035222
26.78631,49,341.05402
26.928616,49,341.072676
27.185429,49,341.091343
27.08733,49,342.042103
27.121887,49,342.060899
26.840805,49,342.079762
27.088676,49,342.098547
26.66372,49,342.116862
26.917416,49,342.940947
27.249458,49,342.960016
26.85735,49,342.98096
27.064224,49,342.999899
26.803764,49,343.018564
27.072802,49,343.812884
26.61454,49,343.864321
27.192001,49,343.887903
26.964375,49,343.906911
26.499704,49,343.927681
26.827488,49,344.785252
27.120102,49,344.804011
26.873768,49,344.822473
27.118757,49,344.841525
26.841959,49,344.859955
26.84824,49,344.880869
27.207293,49,345.734323
26.934572,49,345.752741
26.643082,49,345.770997
26.634478,49,345.790211
26.924171,49,345.809193
27.140816,49,346.684501
27.062899,49,346.703411
26.909336,49,346.721809
26.907719,49,346.740237
26.846533,49,346.759874
26.582428,49,347.55402
27.149221,49,347.572447
27.16586,49,347.591782
26.790525,49,347.612771
27.092756,49,347.631497
27.077665,49,348.478672
26.629549,49,348.497554
27.026217,49,348.516188
27.078348,49,348.534715
27.058748,49,348.555402
26.653248,49,349.449751
26.512333,49,349.468992
26.826729,49,349.487915
27.051598,49,349.508687
26.73486,49,349.527302
27.11751,49,349.545732
26.695349,49,350.427851
26.740582,49,350.448832
27.282219,49,350.467726
26.966635,49,350.486419
26.74507,49,350.505402
27.070738,49,351.315284
27.000916,49,351.333896
26.816278,49,351.353007
26.71105,49,351.371609
26.79131,49,351.390321
26.71708,49,352.188839
26.806608,49,352.207523
26.693,49,352.226207
26.83519,49,352.261807
26.536444,49,352.30024
27.185656,49,353.120763
26.745955,49,353.139123
26.870064,49,353.157747
27.20657,49,353.178689
26.706726,49,353.197773
26.70751,49,353.216116
27.00625,49,354.070596
26.592554,49,354.089557
27.08329,49,354.108257
27.203388,49,354.129209
27.126444,49,354.147935
26.788387,49,354.989629
27.223545,49,355.008299
27.090391,49,355.027237
26.889027,49,355.045746
26.760452,49,355.066403
26.634153,49,355.857947
26.406986,49,355.876813
26.51139,49,355.895077
27.044773,49,355.957272
26.855392,49,355.977804
