#{"t_start": 1763888638.320008, "env_id": "None"}
r,l,t
42.430115,79,325.358911
43.364548,79,325.393347
43.465958,79,325.425083
42.96631,79,325.456165
42.835316,79,326.358323
43.15429,79,326.389775
43.316803,79,326.421351
42.313892,79,327.204406
43.05273,79,327.256013
43.230076,79,327.291786
43.157043,79,328.134804
43.127758,79,328.168409
43.058826,79,328.200483
43.374348,79,329.022393
42.620975,79,329.057026
43.28449,79,329.088201
42.661392,79,329.119903
42.497707,79,330.012331
42.74578,79,330.044048
42.968216,79,330.075505
43.143612,79,330.876349
43.081722,79,330.907542
43.20621,79,330.938665
42.76841,79,331.737847
42.892292,79,331.769536
43.03778,79,331.800784
43.041744,79,332.653381
42.932106,79,332.687451
43.274403,79,332.718878
42.479298,79,332.749913
43.35475,79,333.608969
43.28637,79,333.64207
43.151215,79,333.673909
43.19342,79,334.548812
43.49774,79,334.584203
43.264393,79,334.619649
43.222668,79,335.41801
42.869095,79,335.45137
43.077396,79,335.483606
43.217415,79,336.32984
43.176,79,336.361975
43.36384,79,336.393349
42.787197,79,337.200042
43.263245,79,337.232402
42.70653,79,337.266747
43.595417,79,337.298154
43.29136,79,338.154334
43.12622,79,338.186134
43.095795,79,338.219775
43.225063,79,339.026483
43.768555,79,339.058176
43.10173,79,339.091849
43.389484,79,339.95956
42.535896,79,339.990933
43.416397,79,340.022538
43.52732,79,340.819712
43.003338,79,340.851551
43.302586,79,340.882889
43.0208,79,340.941973
42.99063,79,341.820561
43.285618,79,341.854056
43.278713,79,341.885767
43.123386,79,342.664616
43.429775,79,342.696237
43.24476,79,342.763046
43.398323,79,343.573868
43.494972,79,343.608816
42.981472,79,343.640082
43.352573,79,344.434426
43.233673,79,344.469096
42.888817,79,344.500956
43.31387,79,344.532303
42.615696,79,345.505162
43.20304,79,345.536536
43.597416,79,345.569819
43.1968,79,346.363549
43.02435,79,346.396982
43.083652,79,346.429093
43.007847,79,347.286783
43.693157,79,347.318717
43.215626,79,347.350399
43.447945,79,348.142026
43.368256,79,348.174274
42.480576,79,348.205981
43.10627,79,348.265533
43.479023,79,349.175564
43.172066,79,349.209441
43.363697,79,349.240458
42.784615,79,350.03329
43.430496,79,350.067353
43.369984,79,350.098782
43.071648,79,350.921887
43.27012,79,350.953618
43.477222,79,350.985206
43.0803,79,351.827306
42.698544,79,351.861292
42.75751,79,351.893024
43.82452,79,351.924335
43.30817,79,352.767796
42.65186,79,352.801193
43.09184,79,352.832345
43.09408,79,353.657361
42.884552,79,353.691432
43.765717,79,353.722538
42.975315,79,354.539819
43.342392,79,354.571606
43.178204,79,354.602816
43.126606,79,355.421785
43.08383,79,355.453342
42.923332,79,355.507254
43.394108,79,355.58954
