#{"t_start": 1763831774.8091872, "env_id": "None"}
r,l,t
41.025795,79,322.451128
40.991413,79,322.494453
40.991272,79,324.582012
41.158043,79,324.707341
40.44001,79,324.760828
40.70555,79,326.814047
40.490826,79,326.863719
40.981583,79,326.90686
40.840317,79,329.7221
40.743935,79,329.777308
40.86927,79,329.884904
40.96421,79,329.959947
41.105137,79,331.232473
41.308933,79,331.266291
41.067062,79,331.298992
40.784443,79,332.546966
41.174355,79,332.64137
41.10897,79,332.706276
40.58732,79,334.816305
41.44844,79,334.883799
41.110195,79,334.952289
40.719868,79,337.164473
40.804596,79,337.213049
41.295906,79,337.253577
40.63253,79,337.288613
41.14087,79,338.94276
41.2892,79,338.978571
40.968803,79,339.013381
41.05986,79,339.853057
41.53734,79,339.88435
40.492928,79,339.914644
40.886383,79,340.659755
40.80459,79,340.692742
40.923485,79,340.723759
40.87162,79,341.474977
41.00821,79,341.505134
40.897762,79,341.536923
41.248238,79,342.296583
40.7255,79,342.327208
40.904102,79,342.357935
41.152397,79,342.390029
41.300617,79,343.176944
40.90844,79,343.208827
41.144855,79,343.239373
40.907265,79,344.022355
41.19519,79,344.054459
41.045425,79,344.084955
41.15261,79,344.963017
41.24607,79,344.993869
40.958466,79,345.025829
40.901253,79,345.784679
40.96418,79,345.814907
41.13813,79,345.846148
40.893967,79,345.878716
40.457855,79,346.761699
41.20072,79,346.79316
40.801662,79,346.825385
41.318436,79,347.595878
40.809734,79,347.625693
41.204132,79,347.657436
41.376163,79,348.422231
40.987328,79,348.452278
40.897827,79,348.483557
40.695244,79,349.205271
40.4298,79,349.236984
41.068188,79,349.266752
40.993263,79,349.296512
40.835655,79,350.103582
41.276188,79,350.13399
40.99,79,350.16597
41.020386,79,351.080934
40.883232,79,351.111453
41.230774,79,351.143569
40.95717,79,351.926801
41.00387,79,351.957853
41.12063,79,351.990773
40.585316,79,352.746449
41.29891,79,352.776577
41.25315,79,352.806513
41.133198,79,352.867518
41.223713,79,353.684546
40.829113,79,353.71504
40.39779,79,353.74539
41.178436,79,354.495229
40.939598,79,354.525304
40.92508,79,354.555239
40.858253,79,355.342608
41.33902,79,355.373589
41.324646,79,355.405092
41.349194,79,356.129701
41.280983,79,356.159661
41.284504,79,356.191894
40.960884,79,356.222464
41.30098,79,357.004191
41.483147,79,357.036453
41.028015,79,357.066986
41.25794,79,357.811424
41.16545,79,357.841595
41.11577,79,357.873878
41.21469,79,358.752781
41.312637,79,358.784836
41.090027,79,358.814748
41.348793,79,359.55879
40.670776,79,359.588844
41.15928,79,359.647779
41.114983,79,359.678533
