#{"t_start": 1763831425.305771, "env_id": "None"}
r,l,t
24.78152,49,197.974864
24.825249,49,197.992951
25.03699,49,198.01086
24.582754,49,198.03163
24.595833,49,198.911259
24.824474,49,198.929383
24.951931,49,198.947381
24.99739,49,198.965116
25.133099,49,198.985646
24.849623,49,199.764809
24.73372,49,199.782424
24.939672,49,199.799914
24.858355,49,199.817336
24.878668,49,199.838323
24.51799,49,200.587451
25.02119,49,200.605547
24.555506,49,200.624319
24.669262,49,200.64292
25.060251,49,200.663351
24.160805,49,201.411315
24.647093,49,201.429426
24.65962,49,201.447264
24.676504,49,201.516167
24.545647,49,201.534546
24.992453,49,202.321837
24.952068,49,202.341146
24.693716,49,202.405619
25.02033,49,202.475757
24.914898,49,202.494614
23.886047,49,202.512751
25.305386,49,203.312757
24.639751,49,203.331083
24.82756,49,203.349628
24.51641,49,203.367747
23.978638,49,203.385612
24.543804,49,204.150612
24.907404,49,204.169627
24.01488,49,204.187866
25.051079,49,204.206041
25.023502,49,204.224434
24.786882,49,204.965576
24.58137,49,204.984515
25.105787,49,205.002958
24.498476,49,205.021056
24.868069,49,205.038818
25.290453,49,205.799243
25.09916,49,205.819718
25.027119,49,205.837417
25.27799,49,205.855842
25.200237,49,205.87388
24.00559,49,205.891917
24.719402,49,206.776157
25.014194,49,206.794258
25.238375,49,206.812159
24.220263,49,206.829558
24.743631,49,206.847219
24.511534,49,207.819153
24.664074,49,207.841225
24.595537,49,207.859082
24.993156,49,207.878433
24.792831,49,207.897202
24.726917,49,208.651785
25.034193,49,208.672378
25.377207,49,208.740461
25.234577,49,208.759331
24.124962,49,208.780964
24.834558,49,209.527478
24.614223,49,209.546235
23.974121,49,209.564679
24.906776,49,209.582911
25.385841,49,209.600792
25.240602,49,210.386301
24.259832,49,210.404655
23.83148,49,210.423677
24.587906,49,210.442123
25.124815,49,210.462507
24.636053,49,210.480581
24.63802,49,211.27211
24.961023,49,211.292843
24.747244,49,211.310952
25.11911,49,211.329515
24.838963,49,211.347524
24.641632,49,212.110648
24.928343,49,212.130417
24.68048,49,212.149599
25.076485,49,212.167334
24.336252,49,212.184804
24.254995,49,212.923982
24.864155,49,212.94201
24.694624,49,212.960059
25.085886,49,212.980593
25.035471,49,212.999075
24.772274,49,213.971953
24.812891,49,213.991252
25.007492,49,214.009963
24.29671,49,214.033668
25.040049,49,214.06243
24.700363,49,214.08195
24.947725,49,215.057687
24.651806,49,215.075655
25.040207,49,215.09381
24.99985,49,215.115785
25.090338,49,215.1341
24.924633,49,216.050866
24.537313,49,216.126129
24.901035,49,216.145124
24.81701,49,216.165422
25.531721,49,216.191982
24.38104,49,217.145922
24.659454,49,217.165654
25.155207,49,217.186428
25.1099,49,217.20791
24.9542,49,217.228256
24.71659,49,218.186713
24.89816,49,218.205719
24.493544,49,218.223946
25.02035,49,218.244177
25.100185,49,218.263317
24.680788,49,218.28164
25.014828,49,219.183136
24.956251,49,219.201374
25.083689,49,219.220543
24.960157,49,219.244963
25.06078,49,219.264683
24.600073,49,220.226015
25.165167,49,220.245505
24.966682,49,220.263816
24.796082,49,220.282539
24.981207,49,220.303391
24.774776,49,221.162447
25.046469,49,221.181929
25.095457,49,221.203717
25.004694,49,221.222916
24.785034,49,221.243045
25.11843,49,222.199268
24.929985,49,222.221404
25.18018,49,222.24045
24.99451,49,222.258879
25.162708,49,222.281406
25.470852,49,223.253149
24.876036,49,223.280257
25.553513,49,223.299101
24.377014,49,223.31787
25.068176,49,223.339443
24.915665,49,223.358621
25.055475,49,224.334902
25.076244,49,224.354447
25.142797,49,224.373016
25.198412,49,224.391989
25.12738,49,224.410882
25.162025,49,225.385069
24.84974,49,225.406404
25.12221,49,225.426274
25.248346,49,225.444874
24.955097,49,225.466885
25.343628,49,226.473757
25.072594,49,226.49435
25.405401,49,226.522621
25.156687,49,226.543457
25.091341,49,226.563782
25.167023,49,227.337959
25.109991,49,227.356617
25.370337,49,227.375184
25.31587,49,227.393528
25.191916,49,227.414205
25.332897,49,227.432047
24.86174,49,228.228496
24.908308,49,228.249365
24.955286,49,228.268001
25.55646,49,228.285965
25.065746,49,228.30395
25.29066,49,229.099227
25.103321,49,229.117627
25.01167,49,229.135338
25.305107,49,229.153387
25.420061,49,229.171162
25.081354,49,229.929573
24.892946,49,229.95145
24.641182,49,229.96988
25.414343,49,229.990166
25.442091,49,230.010101
25.00893,49,230.918339
25.127918,49,230.936935
25.221333,49,230.955139
25.242107,49,230.973349
25.4455,49,231.043031
25.439362,49,231.821297
24.951948,49,231.841691
24.968134,49,231.861844
24.972483,49,231.87997
25.033224,49,231.897895
25.310692,49,231.916076
24.694365,49,232.71834
25.36753,49,232.736588
25.52452,49,232.754389
25.382792,49,232.772454
25.129015,49,232.791749
25.38266,49,233.557511
25.218796,49,233.575842
25.088364,49,233.59433
25.185183,49,233.612391
24.782944,49,233.630769
25.315702,49,234.388983
25.06026,49,234.407366
25.564766,49,234.425552
24.991255,49,234.443472
25.314955,49,234.461362
24.746025,49,235.234565
25.191605,49,235.252811
25.254578,49,235.270507
25.221624,49,235.288684
24.97206,49,235.306353
24.684559,49,235.32736
25.150305,49,236.119107
25.140707,49,236.137214
25.022528,49,236.155824
25.238026,49,236.177064
25.012098,49,236.19553
24.688452,49,236.979769
25.1403,49,236.997795
24.599579,49,237.01853
25.019903,49,237.036649
24.596684,49,237.054652
24.611664,49,237.919762
25.13957,49,237.937651
24.71054,49,237.956516
24.178823,49,238.025535
25.487,49,238.044155
24.895658,49,238.795278
25.321682,49,238.815828
25.409058,49,238.833957
24.642973,49,238.852705
25.106485,49,238.871139
25.42326,49,239.664144
25.049644,49,239.682553
25.010899,49,239.700618
25.295485,49,239.719114
25.166447,49,239.737284
25.22828,49,239.758197
25.267931,49,240.54981
25.176115,49,240.567795
24.970486,49,240.585955
25.149273,49,240.606861
25.328377,49,240.625035
25.10028,49,241.389531
25.533646,49,241.407939
25.326038,49,241.426624
25.197231,49,241.447616
24.790243,49,241.466127
24.967543,49,242.30272
24.813108,49,242.321355
24.608866,49,242.339574
24.796974,49,242.357967
24.57912,49,242.376527
25.535723,49,243.160669
25.129267,49,243.178918
25.003021,49,243.197215
25.356731,49,243.215251
25.366108,49,243.235217
24.719744,49,243.253321
25.087627,49,244.041065
25.153217,49,244.06152
24.505638,49,244.080049
24.963606,49,244.098197
25.14811,49,244.116563
25.298515,49,244.907524
24.817953,49,244.926244
25.45053,49,244.9936
25.152767,49,245.014952
25.566792,49,245.032579
25.2996,49,245.897249
25.24825,49,245.91618
25.315811,49,245.934942
24.971148,49,245.955699
25.115532,49,245.974381
24.819407,49,246.730912
25.358097,49,246.749658
25.135698,49,246.767952
24.992064,49,246.786319
25.348644,49,246.807038
25.190794,49,247.650142
25.296717,49,247.669032
25.218891,49,247.687536
25.444544,49,247.705628
25.101639,49,247.724048
24.758406,49,247.741742
25.354918,49,248.543379
25.157663,49,248.560917
25.466537,49,248.578423
25.152401,49,248.599094
25.028316,49,248.617547
25.117235,49,249.381802
25.409048,49,249.400121
25.060234,49,249.418039
25.042452,49,249.438401
25.00827,49,249.45719
25.31774,49,250.29284
24.941778,49,250.313638
25.099623,49,250.332188
24.382715,49,250.350161
25.131052,49,250.367636
25.276934,49,251.134211
25.242956,49,251.155472
25.483896,49,251.174052
25.257576,49,251.192395
25.271503,49,251.210469
25.121391,49,251.228134
25.130766,49,252.021839
24.560736,49,252.091055
25.413202,49,252.110511
24.578993,49,252.128341
24.973412,49,252.146278
25.630056,49,252.918922
25.106497,49,252.939912
25.25797,49,252.957819
25.368164,49,252.976378
25.190018,49,252.994882
24.890469,49,253.831932
25.47858,49,253.85033
25.215952,49,253.868385
25.2256,49,253.889623
25.366705,49,253.908397
25.402365,49,254.669214
25.34243,49,254.687868
25.19101,49,254.706366
25.232277,49,254.727214
25.384542,49,254.745164
25.674604,49,255.530732
25.19013,49,255.550962
25.505968,49,255.570345
25.46716,49,255.588793
24.541832,49,255.606967
25.402874,49,255.624912
25.568514,49,256.415135
25.381144,49,256.433657
25.077892,49,256.452002
25.249922,49,256.469685
24.717283,49,256.488096
25.454351,49,257.25613
25.647276,49,257.274406
25.681252,49,257.29266
25.719461,49,257.310416
25.434793,49,257.328757
24.832893,49,258.164742
25.285585,49,258.18225
25.28536,49,258.20248
25.392256,49,258.22123
25.099594,49,258.239775
25.233341,49,259.0218
25.109755,49,259.092359
25.36123,49,259.11114
25.496325,49,259.12926
25.374733,49,259.149633
25.566132,49,259.168028
25.301598,49,259.959102
25.155266,49,259.977464
25.257383,49,259.998199
25.230366,49,260.016329
25.066343,49,260.034323
25.322493,49,260.794751
24.479677,49,260.812823
25.279747,49,260.834028
25.015135,49,260.852237
25.3535,49,260.870634
24.821796,49,261.702727
25.371027,49,261.720478
25.442608,49,261.738209
24.749704,49,261.756009
25.38855,49,261.776209
25.350729,49,262.531058
25.15185,49,262.549589
24.132734,49,262.567553
24.806345,49,262.585474
25.630793,49,262.603594
25.143328,49,262.624566
25.367537,49,263.421798
25.296589,49,263.439756
25.663006,49,263.460569
25.429312,49,263.478703
25.388458,49,263.496323
25.403116,49,264.285662
24.812668,49,264.306874
25.463703,49,264.325148
24.692783,49,264.343508
25.560673,49,264.362045
25.360014,49,265.123466
25.166994,49,265.144412
25.561329,49,265.162979
25.195845,49,265.18115
25.45063,49,265.199221
25.601883,49,266.082793
25.098381,49,266.10365
25.533703,49,266.121521
25.481285,49,266.139226
24.433672,49,266.157898
25.290932,49,266.938094
24.513826,49,266.956907
25.511625,49,266.974662
25.404766,49,266.992323
25.495644,49,267.010228
25.469374,49,267.027643
24.733082,49,267.837619
24.73514,49,267.855929
25.365007,49,267.874075
25.239918,49,267.894827
25.46174,49,267.912958
25.098742,49,268.689904
25.318933,49,268.707978
25.26765,49,268.728977
25.476757,49,268.746979
25.554155,49,268.765308
25.510075,49,269.611191
25.601576,49,269.629356
24.883877,49,269.64717
25.208658,49,269.66759
25.506802,49,269.685993
25.038189,49,270.440436
25.148504,49,270.458689
25.400518,49,270.476936
25.277376,49,270.494614
25.151384,49,270.514993
25.514128,49,270.533465
25.555527,49,271.386688
25.397747,49,271.404644
25.512156,49,271.423203
25.603697,49,271.441092
25.44837,49,271.462251
25.311264,49,272.248569
25.600555,49,272.267204
25.540228,49,272.285409
25.313221,49,272.355559
24.836828,49,272.373843
25.552376,49,273.159117
25.054728,49,273.177604
25.249123,49,273.195734
24.896973,49,273.213539
25.635164,49,273.231462
25.701397,49,274.073479
25.622757,49,274.093899
25.43339,49,274.112335
24.719639,49,274.130286
25.706789,49,274.148309
25.655962,49,274.914921
25.080923,49,274.935046
25.04453,49,274.95462
25.46337,49,274.972792
25.209637,49,274.991055
25.419949,49,275.008995
25.709496,49,275.80772
25.676064,49,275.825708
25.330229,49,275.843878
25.58306,49,275.861829
25.315744,49,275.883024
25.31989,49,276.656173
25.004354,49,276.674983
24.956476,49,276.693407
24.95412,49,276.711314
24.844915,49,276.731635
25.665585,49,277.574563
25.426111,49,277.595657
24.786386,49,277.613998
25.070858,49,277.632041
25.133797,49,277.649979
25.215849,49,278.415336
25.122412,49,278.436092
24.891973,49,278.454186
25.3766,49,278.472079
25.042473,49,278.490307
25.506836,49,278.508607
25.533371,49,279.293333
25.184237,49,279.311167
25.44855,49,279.378777
25.378325,49,279.3973
25.52538,49,279.415456
25.341314,49,280.195792
25.345295,49,280.213376
25.647276,49,280.23386
25.596151,49,280.252408
25.137754,49,280.270163
25.241127,49,281.029038
25.49779,49,281.047054
25.318523,49,281.067889
25.399073,49,281.08613
25.502386,49,281.104459
25.288052,49,281.949945
24.452942,49,281.968702
25.32452,49,281.9874
24.504698,49,282.0051
25.457363,49,282.024474
25.645815,49,282.797879
25.247942,49,282.815691
25.420498,49,282.833281
25.39411,49,282.851586
25.396795,49,282.872679
25.54206,49,282.891398
25.08925,49,283.674277
25.391554,49,283.692485
25.215857,49,283.713046
25.537056,49,283.731609
25.70005,49,283.75007
25.411882,49,284.517662
25.298765,49,284.536387
25.046331,49,284.557582
25.4541,49,284.575923
24.607016,49,284.594086
25.404577,49,285.452037
25.36709,49,285.471343
25.22109,49,285.489811
25.565296,49,285.508246
25.333532,49,285.529668
25.542515,49,286.328762
24.982822,49,286.349526
24.910826,49,286.418794
24.822197,49,286.437736
25.389462,49,286.459347
25.544353,49,286.477607
25.441788,49,287.288343
25.480774,49,287.309233
25.521763,49,287.327362
25.39375,49,287.345938
25.488852,49,287.364199
25.579054,49,288.167377
25.52664,49,288.185855
25.580341,49,288.203801
25.586605,49,288.22174
25.15456,49,288.240013
24.922894,49,288.978719
25.453175,49,288.999737
25.533665,49,289.018102
25.29005,49,289.03638
25.527197,49,289.054463
25.318314,49,289.888187
25.195341,49,289.906561
24.56348,49,289.924797
25.269285,49,289.946271
25.712214,49,289.969396
25.541712,49,290.901609
25.16529,49,290.920106
25.588015,49,290.93864
25.268957,49,290.957094
25.51543,49,290.975767
25.473265,49,290.993973
25.11245,49,291.84014
25.423296,49,291.862568
25.500391,49,291.882199
25.111372,49,291.900991
25.40815,49,291.923487
25.18739,49,292.749795
25.429169,49,292.768192
25.183378,49,292.788514
24.811321,49,292.806519
25.479242,49,292.825625
25.065813,49,293.59178
24.871452,49,293.66394
24.766191,49,293.682399
25.160938,49,293.70079
25.102283,49,293.718853
25.630505,49,294.493418
25.405987,49,294.511821
25.006584,49,294.530042
25.086353,49,294.548505
25.158731,49,294.569345
25.383512,49,294.587515
25.483099,49,295.477323
25.06521,49,295.496082
25.107922,49,295.514622
25.4745,49,295.53564
25.14423,49,295.554097
25.11453,49,296.370379
25.507374,49,296.393942
25.119276,49,296.413703
25.169788,49,296.432655
25.362583,49,296.453916
25.608253,49,297.426412
24.918493,49,297.447304
25.169361,49,297.469381
25.419924,49,297.487653
25.44443,49,297.508042
25.210264,49,298.49787
25.484423,49,298.518789
24.989199,49,298.540046
25.549843,49,298.560413
25.31771,49,298.582711
25.13911,49,299.405349
25.54982,49,299.427515
25.073162,49,299.447639
25.630892,49,299.466896
25.06294,49,299.485739
25.615557,49,299.506958
25.54991,49,300.442073
25.656227,49,300.459553
25.34745,49,300.476975
25.452497,49,300.495379
25.27341,49,300.513705
25.52869,49,301.314658
25.291126,49,301.332977
24.887587,49,301.351196
25.470839,49,301.371008
25.235863,49,301.38923
25.117535,49,302.115139
25.139694,49,302.133995
25.00192,49,302.151596
24.136723,49,302.169919
25.528864,49,302.187901
25.423347,49,302.94897
25.353556,49,302.967618
25.195656,49,302.985538
25.28598,49,303.003437
25.191587,49,303.021675
25.573488,49,303.039676
25.252851,49,303.793818
24.77651,49,303.811673
25.42679,49,303.829764
24.909943,49,303.847872
25.36193,49,303.865818
25.028215,49,304.692682
25.423716,49,304.711569
25.42795,49,304.729702
25.391632,49,304.749562
25.604063,49,304.767378
25.602793,49,305.511765
25.463312,49,305.529849
25.683521,49,305.547766
25.484688,49,305.565718
25.735214,49,305.585708
25.653545,49,306.368501
25.255453,49,306.434929
25.515787,49,306.465478
25.366318,49,306.496089
25.16285,49,306.556424
25.819494,49,306.592705
25.682632,49,307.638771
25.59669,49,307.659045
25.368216,49,307.676821
25.611336,49,307.744114
25.738102,49,307.763755
25.674692,49,308.604812
25.701485,49,308.624041
25.508253,49,308.64274
25.185564,49,308.661145
25.68979,49,308.67953
25.349478,49,309.482566
25.790915,49,309.500283
25.793812,49,309.517797
25.678053,49,309.535401
25.353474,49,309.554437
25.67769,49,310.377748
25.36566,49,310.396286
25.395302,49,310.413868
25.66287,49,310.431369
25.287945,49,310.448757
25.671495,49,311.191968
25.669447,49,311.210092
25.730967,49,311.22976
25.591202,49,311.247418
25.676262,49,311.264903
25.441048,49,311.282411
25.486761,49,312.052162
25.581432,49,312.07254
25.642878,49,312.09037
25.692749,49,312.108114
25.562216,49,312.126171
25.744316,49,312.87187
25.74346,49,312.889833
25.470522,49,312.910631
25.428032,49,312.928946
25.373556,49,312.946844
25.808117,49,313.664563
25.429296,49,313.683265
25.516706,49,313.701678
25.598526,49,313.720061
25.720562,49,313.737965
25.390654,49,314.50632
25.599047,49,314.524142
25.776154,49,314.541866
25.512629,49,314.609048
25.388435,49,314.62744
25.438438,49,314.645316
25.633392,49,315.417803
25.114693,49,315.437727
25.820408,49,315.455808
25.799,49,315.474032
25.765179,49,315.491937
25.81889,49,316.254244
25.735073,49,316.27384
25.754822,49,316.291811
25.567703,49,316.309563
25.425184,49,316.327405
25.532564,49,317.159797
25.652271,49,317.177858
25.523357,49,317.195838
25.781717,49,317.213734
25.55255,49,317.23363
25.721342,49,317.96338
25.693209,49,317.981827
25.730461,49,317.999919
25.76736,49,318.017816
25.47797,49,318.035627
25.789068,49,318.793859
25.796724,49,318.813223
25.731062,49,318.830695
25.875504,49,318.848139
25.719244,49,318.865504
25.835638,49,318.882889
25.450096,49,319.636187
25.712221,49,319.656146
25.807596,49,319.674376
25.46539,49,319.692309
25.551386,49,319.710288
25.794798,49,320.451613
25.802738,49,320.469184
25.40952,49,320.48952
25.747343,49,320.507069
25.774227,49,320.524781
25.670412,49,321.249823
25.759539,49,321.2678
25.651499,49,321.333723
25.809967,49,321.351684
25.770777,49,321.369449
25.81721,49,322.103766
25.686424,49,322.122604
25.321861,49,322.140573
25.757692,49,322.158735
25.754217,49,322.178398
25.896696,49,322.196293
25.92969,49,322.960894
25.671177,49,322.978817
25.657093,49,322.996563
25.713848,49,323.016078
25.82914,49,323.034442
25.76618,49,323.785171
25.599539,49,323.802655
25.601389,49,323.820126
25.700468,49,323.838749
25.607126,49,323.862553
25.593092,49,324.840187
25.80213,49,324.859412
25.692482,49,324.877702
25.560637,49,324.895603
25.590012,49,324.914152
25.522207,49,325.650318
25.825699,49,325.670128
25.673306,49,325.688643
25.11852,49,325.706653
25.613382,49,325.724397
25.700068,49,326.550527
25.514126,49,326.56833
25.749653,49,326.58686
25.760813,49,326.605315
25.863422,49,326.625544
25.835474,49,326.644107
25.773903,49,327.460291
25.645195,49,327.478467
25.736818,49,327.496601
25.559944,49,327.514079
25.783463,49,327.531984
25.94239,49,328.315073
25.805243,49,328.383159
25.630562,49,328.403203
25.858067,49,328.421947
25.434072,49,328.440379
25.604065,49,329.272774
25.428038,49,329.291127
25.790363,49,329.309924
25.881348,49,329.328747
25.542517,49,329.348664
25.624983,49,330.145064
25.675964,49,330.16266
25.592266,49,330.180617
25.867355,49,330.200451
25.80369,49,330.218101
25.526316,49,330.235522
25.798431,49,331.00752
25.900263,49,331.025215
25.360865,49,331.044579
25.910814,49,331.062365
25.6348,49,331.08021
25.746912,49,331.833743
25.762148,49,331.851658
25.888784,49,331.869499
25.4687,49,331.888954
25.7888,49,331.907994
25.628372,49,332.633783
25.6727,49,332.651252
25.199991,49,332.669341
25.797869,49,332.687224
25.496658,49,332.705175
25.654764,49,333.443164
25.56345,49,333.46142
25.317047,49,333.479399
25.748102,49,333.497383
25.87865,49,333.515312
25.48679,49,334.26313
25.64419,49,334.282519
25.467241,49,334.300536
25.756021,49,334.3183
25.56528,49,334.336547
25.692778,49,334.354901
25.708933,49,335.160397
25.779257,49,335.178805
25.641537,49,335.197128
25.396236,49,335.215144
25.29115,49,335.234881
25.697979,49,335.984515
25.67981,49,336.002974
25.793194,49,336.020977
25.83896,49,336.039168
25.813517,49,336.05698
25.721798,49,336.86356
25.577116,49,336.881483
25.806187,49,336.899863
25.39413,49,336.917831
25.486221,49,336.937355
25.535257,49,337.672252
25.49628,49,337.689928
25.541435,49,337.707418
25.61727,49,337.725149
25.584007,49,337.743041
25.691408,49,337.762806
25.475414,49,338.520677
25.574053,49,338.538202
25.547037,49,338.555625
25.705347,49,338.573394
25.726364,49,338.591574
25.482962,49,339.565743
25.434332,49,339.584369
25.502777,49,339.604086
25.767927,49,339.625224
25.243202,49,339.644134
25.323353,49,340.396224
25.62205,49,340.414549
25.521214,49,340.432948
25.740805,49,340.452305
25.512653,49,340.470211
25.810364,49,341.27528
25.683714,49,341.294019
25.755362,49,341.313824
25.780416,49,341.331928
25.399294,49,341.349679
25.69028,49,342.196222
25.80536,49,342.214129
25.426516,49,342.232159
25.606606,49,342.252312
25.569828,49,342.270321
25.801647,49,342.288174
25.701166,49,343.115113
25.864285,49,343.13482
25.626802,49,343.153818
25.6496,49,343.172739
25.768524,49,343.193061
25.560003,49,344.028285
25.686716,49,344.047092
25.537683,49,344.067403
25.723434,49,344.086519
25.570679,49,344.105214
25.666258,49,344.856342
25.54525,49,344.875332
25.910215,49,344.894096
25.514515,49,344.914378
25.487347,49,344.932752
25.810656,49,345.714557
25.49831,49,345.733009
25.925749,49,345.753791
25.805027,49,345.772451
25.722242,49,345.790986
25.680302,49,345.809569
25.908703,49,346.62008
25.503366,49,346.638984
25.300495,49,346.657037
25.901941,49,346.675132
25.88874,49,346.694767
25.752068,49,347.447831
25.799788,49,347.466071
25.72774,49,347.484451
25.622013,49,347.50254
25.620203,49,347.520422
25.994322,49,348.240615
25.399244,49,348.26036
25.729265,49,348.278379
25.905685,49,348.342853
25.920847,49,348.363008
