Date,AEM,AI,AMD,ARBE,ASML,CHYM,GOOGL,INGM,IONQ,MRVL,MSFT,MU,NVDA,PLUG,RDDT,RGTI,SMR,VERU
2014-01-29,25.97,0.0,3.48,0.0,76.23,0.0,27.54,0.0,0.0,13.18,30.52,22.18,0.36,2.97,0.0,0.0,0.0,7.87
2014-01-30,25.16,0.0,3.48,0.0,75.86,0.0,28.24,0.0,0.0,13.32,30.69,22.9,0.37,3.12,0.0,0.0,0.0,7.79
2014-01-31,25.52,0.0,3.43,0.0,75.32,0.0,29.38,0.0,0.0,13.23,31.51,22.5,0.37,3.02,0.0,0.0,0.0,7.47
2014-02-03,26.03,0.0,3.33,0.0,75.26,0.0,28.2,0.0,0.0,12.81,30.37,22.28,0.37,2.84,0.0,0.0,0.0,7.32
2014-02-04,25.66,0.0,3.37,0.0,74.84,0.0,28.31,0.0,0.0,12.79,30.27,22.46,0.37,3.27,0.0,0.0,0.0,7.16
2014-02-05,25.61,0.0,3.31,0.0,75.79,0.0,28.44,0.0,0.0,12.88,29.82,22.77,0.36,3.07,0.0,0.0,0.0,6.94
2014-02-06,25.66,0.0,3.41,0.0,77.29,0.0,28.85,0.0,0.0,12.96,30.12,23.55,0.37,3.18,0.0,0.0,0.0,6.99
2014-02-07,26.53,0.0,3.47,0.0,77.93,0.0,29.29,0.0,0.0,13.2,30.44,23.94,0.37,3.1,0.0,0.0,0.0,6.94
2014-02-10,27.89,0.0,3.63,0.0,77.91,0.0,29.18,0.0,0.0,13.17,30.64,24.29,0.38,3.55,0.0,0.0,0.0,6.77
2014-02-11,27.98,0.0,3.7,0.0,79.76,0.0,29.61,0.0,0.0,13.13,30.95,24.13,0.38,3.51,0.0,0.0,0.0,6.69
2014-02-12,27.0,0.0,3.69,0.0,78.26,0.0,29.52,0.0,0.0,13.51,31.2,24.31,0.4,3.74,0.0,0.0,0.0,6.73
2014-02-13,27.49,0.0,3.7,0.0,78.74,0.0,29.85,0.0,0.0,13.5,31.31,24.33,0.41,3.94,0.0,0.0,0.0,6.8
2014-02-14,27.69,0.0,3.69,0.0,79.37,0.0,29.92,0.0,0.0,13.58,31.32,24.5,0.42,3.78,0.0,0.0,0.0,6.82
2014-02-18,27.66,0.0,3.7,0.0,79.82,0.0,30.12,0.0,0.0,13.94,31.39,24.83,0.42,3.87,0.0,0.0,0.0,6.87
2014-02-19,26.54,0.0,3.72,0.0,78.5,0.0,29.91,0.0,0.0,13.98,31.47,24.83,0.43,3.59,0.0,0.0,0.0,6.96
2014-02-20,28.08,0.0,3.69,0.0,79.11,0.0,29.95,0.0,0.0,14.29,31.67,24.9,0.44,3.7,0.0,0.0,0.0,6.86
2014-02-21,28.15,0.0,3.69,0.0,79.13,0.0,29.95,0.0,0.0,13.82,31.86,24.5,0.44,3.63,0.0,0.0,0.0,6.84
2014-02-24,28.17,0.0,3.71,0.0,79.52,0.0,30.16,0.0,0.0,13.66,31.62,24.17,0.45,3.69,0.0,0.0,0.0,6.85
2014-02-25,27.59,0.0,3.69,0.0,77.1,0.0,30.35,0.0,0.0,13.39,31.49,23.69,0.44,3.9,0.0,0.0,0.0,6.76
2014-02-26,27.09,0.0,3.7,0.0,76.47,0.0,30.35,0.0,0.0,13.54,31.43,23.66,0.44,4.41,0.0,0.0,0.0,6.71
2014-02-27,27.0,0.0,3.71,0.0,76.56,0.0,30.33,0.0,0.0,13.58,31.76,23.63,0.44,4.37,0.0,0.0,0.0,6.78
2014-02-28,26.44,0.0,3.71,0.0,76.67,0.0,30.24,0.0,0.0,13.55,32.14,23.63,0.44,4.67,0.0,0.0,0.0,6.85
2014-03-03,26.78,0.0,3.67,0.0,76.54,0.0,29.92,0.0,0.0,13.67,31.69,23.91,0.43,5.82,0.0,0.0,0.0,6.85
2014-03-04,26.73,0.0,3.7,0.0,79.55,0.0,30.22,0.0,0.0,13.89,32.22,24.52,0.44,6.69,0.0,0.0,0.0,6.94
2014-03-05,26.82,0.0,3.71,0.0,79.99,0.0,30.31,0.0,0.0,13.94,31.97,24.25,0.44,6.75,0.0,0.0,0.0,7.03
2014-03-06,27.3,0.0,3.73,0.0,81.46,0.0,30.34,0.0,0.0,14.06,32.0,24.19,0.44,6.36,0.0,0.0,0.0,7.17
2014-03-07,26.66,0.0,3.95,0.0,81.11,0.0,30.22,0.0,0.0,14.06,31.79,23.85,0.43,8.27,0.0,0.0,0.0,7.01
2014-03-10,26.56,0.0,3.81,0.0,80.71,0.0,30.14,0.0,0.0,13.82,31.73,24.27,0.43,10.31,0.0,0.0,0.0,6.97
2014-03-11,26.81,0.0,3.85,0.0,80.37,0.0,29.85,0.0,0.0,14.1,31.89,24.1,0.43,6.03,0.0,0.0,0.0,6.9
2014-03-12,28.05,0.0,3.91,0.0,80.94,0.0,30.03,0.0,0.0,14.14,32.1,24.26,0.43,6.8,0.0,0.0,0.0,6.9
2014-03-13,28.68,0.0,3.86,0.0,79.95,0.0,29.58,0.0,0.0,13.99,31.78,23.55,0.42,8.0,0.0,0.0,0.0,6.64
2014-03-14,28.5,0.0,3.85,0.0,79.64,0.0,29.17,0.0,0.0,14.06,31.62,23.4,0.42,6.71,0.0,0.0,0.0,6.66
2014-03-17,27.75,0.0,3.8,0.0,80.66,0.0,29.65,0.0,0.0,13.94,31.92,23.37,0.42,6.51,0.0,0.0,0.0,6.7
2014-03-18,27.37,0.0,3.89,0.0,81.63,0.0,30.13,0.0,0.0,14.08,33.18,23.92,0.43,5.96,0.0,0.0,0.0,6.85
2014-03-19,26.48,0.0,3.98,0.0,80.98,0.0,29.83,0.0,0.0,14.17,32.94,23.42,0.44,6.21,0.0,0.0,0.0,6.91
2014-03-20,26.72,0.0,4.05,0.0,82.31,0.0,29.78,0.0,0.0,14.39,33.83,23.45,0.44,5.97,0.0,0.0,0.0,6.97
2014-03-21,26.64,0.0,4.04,0.0,82.23,0.0,29.43,0.0,0.0,14.4,33.69,23.11,0.44,5.94,0.0,0.0,0.0,6.96
2014-03-24,25.38,0.0,4.05,0.0,81.09,0.0,28.8,0.0,0.0,14.14,33.97,22.93,0.44,5.69,0.0,0.0,0.0,6.97
2014-03-25,25.59,0.0,4.05,0.0,81.86,0.0,28.82,0.0,0.0,14.02,33.84,22.98,0.44,8.48,0.0,0.0,0.0,7.22
2014-03-26,24.76,0.0,4.05,0.0,82.13,0.0,28.16,0.0,0.0,13.61,33.38,22.3,0.43,6.45,0.0,0.0,0.0,7.15
2014-03-27,25.24,0.0,3.91,0.0,81.86,0.0,27.72,0.0,0.0,13.62,33.02,21.72,0.42,6.89,0.0,0.0,0.0,7.25
2014-03-28,25.76,0.0,3.88,0.0,81.73,0.0,27.86,0.0,0.0,13.73,33.81,21.4,0.42,6.9,0.0,0.0,0.0,7.51
2014-03-31,24.9,0.0,4.01,0.0,83.09,0.0,27.72,0.0,0.0,14.01,34.38,23.11,0.42,7.1,0.0,0.0,0.0,7.69
2014-04-01,24.85,0.0,4.07,0.0,83.28,0.0,28.23,0.0,0.0,14.41,34.75,23.87,0.44,7.54,0.0,0.0,0.0,7.66
2014-04-02,25.22,0.0,4.06,0.0,82.96,0.0,28.24,0.0,0.0,14.44,34.69,23.78,0.44,7.48,0.0,0.0,0.0,7.69
2014-04-03,25.07,0.0,4.0,0.0,82.03,0.0,28.4,0.0,0.0,14.13,34.4,23.44,0.44,7.63,0.0,0.0,0.0,7.63
2014-04-04,25.44,0.0,4.01,0.0,80.83,0.0,27.1,0.0,0.0,14.18,33.44,22.05,0.43,7.12,0.0,0.0,0.0,7.49
2014-04-07,25.56,0.0,3.88,0.0,80.08,0.0,26.87,0.0,0.0,14.06,33.39,21.2,0.43,6.74,0.0,0.0,0.0,7.48
2014-04-08,26.27,0.0,3.99,0.0,79.71,0.0,27.71,0.0,0.0,14.25,33.4,21.69,0.45,7.21,0.0,0.0,0.0,7.54
2014-04-09,25.85,0.0,3.98,0.0,82.24,0.0,28.18,0.0,0.0,14.18,33.95,22.07,0.45,7.15,0.0,0.0,0.0,7.56
2014-04-10,25.77,0.0,3.85,0.0,80.0,0.0,27.17,0.0,0.0,13.58,33.02,21.17,0.44,7.04,0.0,0.0,0.0,7.43
2014-04-11,25.52,0.0,3.65,0.0,77.73,0.0,26.73,0.0,0.0,13.29,32.89,20.64,0.43,7.29,0.0,0.0,0.0,7.35
2014-04-14,26.01,0.0,3.71,0.0,77.05,0.0,27.1,0.0,0.0,13.49,32.87,21.39,0.43,7.32,0.0,0.0,0.0,7.46
2014-04-15,25.1,0.0,3.79,0.0,75.78,0.0,27.27,0.0,0.0,13.54,33.34,21.65,0.44,6.99,0.0,0.0,0.0,7.44
2014-04-16,22.95,0.0,3.76,0.0,73.19,0.0,28.03,0.0,0.0,13.59,33.89,21.96,0.44,7.08,0.0,0.0,0.0,7.49
2014-04-17,23.37,0.0,3.69,0.0,72.67,0.0,27.01,0.0,0.0,13.89,33.56,23.35,0.44,7.32,0.0,0.0,0.0,7.5
2014-04-21,22.46,0.0,4.12,0.0,72.67,0.0,26.81,0.0,0.0,14.06,33.5,24.73,0.44,7.01,0.0,0.0,0.0,7.5
2014-04-22,22.61,0.0,4.3,0.0,72.7,0.0,27.11,0.0,0.0,14.05,33.55,25.57,0.45,6.7,0.0,0.0,0.0,7.57
2014-04-23,23.45,0.0,4.25,0.0,72.98,0.0,26.72,0.0,0.0,14.06,33.29,25.64,0.45,6.41,0.0,0.0,0.0,7.5
2014-04-24,23.29,0.0,4.28,0.0,74.91,0.0,26.56,0.0,0.0,14.14,33.44,25.55,0.46,6.01,0.0,0.0,0.0,7.63
2014-04-25,23.92,0.0,4.05,0.0,73.43,0.0,26.0,0.0,0.0,14.13,33.48,24.67,0.44,5.37,0.0,0.0,0.0,7.51
2014-04-28,23.79,0.0,3.96,0.0,74.02,0.0,25.99,0.0,0.0,13.98,34.28,24.01,0.44,4.66,0.0,0.0,0.0,7.51
2014-04-29,24.4,0.0,4.03,0.0,73.82,0.0,26.66,0.0,0.0,14.12,33.98,24.52,0.44,4.81,0.0,0.0,0.0,7.47
2014-04-30,24.33,0.0,4.09,0.0,73.17,0.0,26.58,0.0,0.0,14.11,33.89,25.51,0.44,4.65,0.0,0.0,0.0,7.56
2014-05-01,24.36,0.0,4.2,0.0,73.13,0.0,26.77,0.0,0.0,14.1,33.55,25.64,0.44,4.69,0.0,0.0,0.0,7.26
2014-05-02,26.6,0.0,4.12,0.0,72.71,0.0,26.53,0.0,0.0,14.08,33.29,25.7,0.44,4.5,0.0,0.0,0.0,7.28
2014-05-05,26.37,0.0,4.09,0.0,72.14,0.0,26.61,0.0,0.0,14.15,33.08,26.12,0.44,4.06,0.0,0.0,0.0,7.26
2014-05-06,26.73,0.0,4.01,0.0,71.83,0.0,25.97,0.0,0.0,13.7,32.77,26.06,0.43,3.8,0.0,0.0,0.0,6.99
2014-05-07,26.45,0.0,3.97,0.0,72.33,0.0,25.75,0.0,0.0,13.63,33.07,25.8,0.43,3.95,0.0,0.0,0.0,6.89
2014-05-08,26.66,0.0,3.93,0.0,72.72,0.0,25.85,0.0,0.0,13.7,33.25,26.3,0.44,3.64,0.0,0.0,0.0,6.81
2014-05-09,26.76,0.0,3.87,0.0,72.2,0.0,26.17,0.0,0.0,13.77,33.17,26.21,0.43,3.72,0.0,0.0,0.0,6.79
2014-05-12,27.5,0.0,3.97,0.0,73.86,0.0,26.76,0.0,0.0,13.91,33.53,26.87,0.44,3.9,0.0,0.0,0.0,6.6
2014-05-13,27.02,0.0,4.03,0.0,73.02,0.0,26.92,0.0,0.0,13.51,34.15,26.99,0.43,4.09,0.0,0.0,0.0,6.31
2014-05-14,27.29,0.0,3.98,0.0,72.81,0.0,26.56,0.0,0.0,13.61,33.99,26.23,0.43,3.82,0.0,0.0,0.0,6.17
2014-05-15,26.98,0.0,3.96,0.0,72.53,0.0,26.3,0.0,0.0,13.51,33.45,25.26,0.43,4.03,0.0,0.0,0.0,6.09
2014-05-16,26.66,0.0,4.02,0.0,72.88,0.0,26.26,0.0,0.0,13.64,33.65,25.42,0.43,4.29,0.0,0.0,0.0,5.9
2014-05-19,26.76,0.0,4.09,0.0,72.99,0.0,26.78,0.0,0.0,13.9,33.58,26.31,0.44,4.49,0.0,0.0,0.0,5.91
2014-05-20,26.43,0.0,4.05,0.0,72.87,0.0,26.86,0.0,0.0,13.58,33.52,25.93,0.43,4.4,0.0,0.0,0.0,5.88
2014-05-21,26.49,0.0,4.1,0.0,74.6,0.0,27.32,0.0,0.0,13.74,34.09,26.36,0.43,4.43,0.0,0.0,0.0,5.97
2014-05-22,26.63,0.0,4.01,0.0,74.9,0.0,27.61,0.0,0.0,13.87,33.88,26.54,0.44,4.3,0.0,0.0,0.0,5.93
2014-05-23,26.42,0.0,4.02,0.0,75.08,0.0,28.02,0.0,0.0,14.14,33.89,26.69,0.44,4.09,0.0,0.0,0.0,5.95
2014-05-27,24.88,0.0,4.04,0.0,76.62,0.0,28.57,0.0,0.0,14.02,33.95,27.41,0.45,4.0,0.0,0.0,0.0,5.95
2014-05-28,24.48,0.0,4.0,0.0,76.28,0.0,28.35,0.0,0.0,13.98,33.8,27.94,0.45,4.36,0.0,0.0,0.0,5.9
2014-05-29,24.56,0.0,4.03,0.0,76.61,0.0,28.36,0.0,0.0,14.0,34.08,27.91,0.45,4.36,0.0,0.0,0.0,5.95
2014-05-30,24.96,0.0,4.0,0.0,77.2,0.0,28.41,0.0,0.0,13.85,34.58,27.92,0.45,4.35,0.0,0.0,0.0,5.88
2014-06-02,25.12,0.0,3.97,0.0,77.21,0.0,28.05,0.0,0.0,14.16,34.46,27.99,0.45,4.38,0.0,0.0,0.0,5.83
2014-06-03,25.16,0.0,3.94,0.0,77.39,0.0,27.56,0.0,0.0,14.29,34.04,28.0,0.45,4.41,0.0,0.0,0.0,5.72
2014-06-04,25.07,0.0,4.04,0.0,77.88,0.0,27.52,0.0,0.0,14.25,34.06,28.3,0.45,4.35,0.0,0.0,0.0,5.55
2014-06-05,25.36,0.0,4.08,0.0,78.8,0.0,28.08,0.0,0.0,13.54,34.81,28.36,0.45,4.44,0.0,0.0,0.0,5.68
2014-06-06,25.34,0.0,4.06,0.0,80.07,0.0,28.13,0.0,0.0,13.53,35.04,28.85,0.45,4.39,0.0,0.0,0.0,5.78
2014-06-09,25.34,0.0,4.07,0.0,80.11,0.0,28.37,0.0,0.0,13.2,34.86,28.32,0.45,4.31,0.0,0.0,0.0,5.81
2014-06-10,26.01,0.0,4.2,0.0,80.08,0.0,28.25,0.0,0.0,13.25,34.73,28.82,0.46,4.19,0.0,0.0,0.0,5.75
2014-06-11,26.36,0.0,4.29,0.0,80.81,0.0,28.21,0.0,0.0,13.53,34.52,30.27,0.46,4.08,0.0,0.0,0.0,5.69
2014-06-12,27.22,0.0,4.29,0.0,80.3,0.0,27.81,0.0,0.0,13.34,34.28,30.14,0.46,4.11,0.0,0.0,0.0,5.68
2014-06-13,27.48,0.0,4.28,0.0,80.35,0.0,27.85,0.0,0.0,13.3,34.83,30.44,0.46,4.15,0.0,0.0,0.0,5.49
2014-06-16,27.62,0.0,4.44,0.0,81.44,0.0,27.45,0.0,0.0,13.03,35.06,31.17,0.46,4.1,0.0,0.0,0.0,5.53
2014-06-17,28.03,0.0,4.47,0.0,82.04,0.0,27.37,0.0,0.0,13.25,35.21,31.5,0.47,4.29,0.0,0.0,0.0,5.55
2014-06-18,29.12,0.0,4.4,0.0,83.85,0.0,27.87,0.0,0.0,13.2,35.18,31.31,0.47,5.05,0.0,0.0,0.0,5.5
2014-06-19,30.63,0.0,4.36,0.0,84.03,0.0,28.08,0.0,0.0,13.13,35.07,31.07,0.46,4.7,0.0,0.0,0.0,5.5
2014-06-20,30.79,0.0,4.1,0.0,85.22,0.0,28.16,0.0,0.0,13.25,35.21,31.11,0.45,4.8,0.0,0.0,0.0,5.49
2014-06-23,31.15,0.0,4.01,0.0,83.55,0.0,28.54,0.0,0.0,13.14,35.47,30.53,0.45,4.8,0.0,0.0,0.0,5.5
2014-06-24,30.34,0.0,3.94,0.0,82.91,0.0,28.46,0.0,0.0,12.84,35.27,31.74,0.44,4.45,0.0,0.0,0.0,5.55
2014-06-25,30.89,0.0,3.96,0.0,83.46,0.0,29.12,0.0,0.0,12.94,35.51,31.59,0.44,4.53,0.0,0.0,0.0,5.59
2014-06-26,30.77,0.0,4.03,0.0,82.89,0.0,29.06,0.0,0.0,12.82,35.24,31.25,0.44,4.74,0.0,0.0,0.0,5.58
2014-06-27,31.06,0.0,4.11,0.0,83.02,0.0,29.11,0.0,0.0,12.67,35.69,30.78,0.44,4.73,0.0,0.0,0.0,5.56
2014-06-30,31.61,0.0,4.19,0.0,83.84,0.0,29.06,0.0,0.0,12.8,35.23,32.18,0.44,4.68,0.0,0.0,0.0,5.51
2014-07-01,31.33,0.0,4.22,0.0,85.1,0.0,29.4,0.0,0.0,13.05,35.37,33.19,0.45,4.72,0.0,0.0,0.0,5.84
2014-07-02,32.04,0.0,4.34,0.0,84.45,0.0,29.36,0.0,0.0,12.99,35.4,32.97,0.44,4.55,0.0,0.0,0.0,5.8
2014-07-03,31.61,0.0,4.24,0.0,86.02,0.0,29.48,0.0,0.0,13.07,35.31,32.94,0.45,4.52,0.0,0.0,0.0,5.8
2014-07-07,31.43,0.0,4.26,0.0,86.41,0.0,29.36,0.0,0.0,12.99,35.47,32.09,0.44,4.48,0.0,0.0,0.0,5.75
2014-07-08,32.14,0.0,4.22,0.0,85.08,0.0,28.75,0.0,0.0,13.08,35.29,32.36,0.44,4.33,0.0,0.0,0.0,5.67
2014-07-09,33.34,0.0,4.23,0.0,84.05,0.0,28.99,0.0,0.0,12.8,35.2,32.12,0.45,4.33,0.0,0.0,0.0,5.68
2014-07-10,32.76,0.0,4.29,0.0,83.49,0.0,28.83,0.0,0.0,12.74,35.22,32.01,0.45,4.25,0.0,0.0,0.0,5.69
2014-07-11,33.71,0.0,4.37,0.0,82.18,0.0,29.16,0.0,0.0,12.6,35.56,32.04,0.45,4.23,0.0,0.0,0.0,5.58
2014-07-14,33.36,0.0,4.64,0.0,81.59,0.0,29.54,0.0,0.0,12.43,35.6,32.81,0.46,4.18,0.0,0.0,0.0,4.79
2014-07-15,32.54,0.0,4.53,0.0,81.47,0.0,29.48,0.0,0.0,12.67,35.86,33.23,0.46,4.85,0.0,0.0,0.0,4.19
2014-07-16,33.1,0.0,4.66,0.0,79.46,0.0,29.35,0.0,0.0,12.85,37.24,33.83,0.46,4.77,0.0,0.0,0.0,4.19
2014-07-17,34.36,0.0,4.57,0.0,77.5,0.0,28.87,0.0,0.0,12.59,37.62,32.28,0.46,4.58,0.0,0.0,0.0,4.08
2014-07-18,34.46,0.0,3.83,0.0,77.17,0.0,30.08,0.0,0.0,12.71,37.75,32.38,0.44,5.03,0.0,0.0,0.0,4.19
2014-07-21,34.27,0.0,3.78,0.0,78.62,0.0,29.74,0.0,0.0,12.68,37.88,32.3,0.44,5.69,0.0,0.0,0.0,4.15
2014-07-22,33.93,0.0,3.8,0.0,78.37,0.0,30.0,0.0,0.0,12.65,37.87,32.85,0.44,5.47,0.0,0.0,0.0,4.2
2014-07-23,33.98,0.0,3.76,0.0,78.23,0.0,30.08,0.0,0.0,12.46,37.9,32.9,0.43,5.63,0.0,0.0,0.0,4.19
2014-07-24,33.64,0.0,3.73,0.0,77.95,0.0,29.97,0.0,0.0,12.47,37.51,33.09,0.43,5.39,0.0,0.0,0.0,4.19
2014-07-25,34.52,0.0,3.76,0.0,76.38,0.0,29.73,0.0,0.0,11.96,37.59,32.64,0.42,5.42,0.0,0.0,0.0,4.17
2014-07-28,34.77,0.0,3.73,0.0,75.94,0.0,29.77,0.0,0.0,11.83,37.14,31.23,0.42,5.52,0.0,0.0,0.0,4.14
2014-07-29,34.11,0.0,3.79,0.0,74.86,0.0,29.52,0.0,0.0,11.98,37.08,31.38,0.42,5.77,0.0,0.0,0.0,4.15
2014-07-30,33.65,0.0,3.82,0.0,85.53,0.0,29.59,0.0,0.0,12.17,36.81,31.77,0.43,5.7,0.0,0.0,0.0,4.14
2014-07-31,30.7,0.0,3.91,0.0,84.64,0.0,28.8,0.0,0.0,11.92,36.46,29.84,0.42,5.42,0.0,0.0,0.0,3.91
2014-08-01,31.05,0.0,3.97,0.0,82.97,0.0,28.51,0.0,0.0,11.96,36.21,30.37,0.42,5.38,0.0,0.0,0.0,3.9
2014-08-04,30.66,0.0,4.0,0.0,81.87,0.0,28.94,0.0,0.0,11.89,36.64,30.95,0.42,5.41,0.0,0.0,0.0,3.99
2014-08-05,31.04,0.0,4.08,0.0,81.65,0.0,28.49,0.0,0.0,11.66,36.39,30.37,0.42,5.27,0.0,0.0,0.0,3.89
2014-08-06,32.12,0.0,4.12,0.0,82.81,0.0,28.55,0.0,0.0,11.69,36.11,29.97,0.42,5.32,0.0,0.0,0.0,3.78
2014-08-07,31.92,0.0,4.1,0.0,82.44,0.0,28.42,0.0,0.0,11.43,36.52,28.99,0.42,5.55,0.0,0.0,0.0,3.95
2014-08-08,31.76,0.0,4.12,0.0,82.17,0.0,28.72,0.0,0.0,11.54,36.49,29.34,0.45,5.65,0.0,0.0,0.0,3.95
2014-08-11,32.05,0.0,4.14,0.0,83.24,0.0,28.69,0.0,0.0,11.72,36.49,30.02,0.45,5.82,0.0,0.0,0.0,4.08
2014-08-12,33.13,0.0,4.08,0.0,82.14,0.0,28.44,0.0,0.0,11.68,36.76,29.98,0.45,5.65,0.0,0.0,0.0,4.02
2014-08-13,33.11,0.0,4.11,0.0,82.06,0.0,29.05,0.0,0.0,11.84,37.24,30.65,0.45,5.86,0.0,0.0,0.0,4.0
2014-08-14,32.95,0.0,4.08,0.0,81.89,0.0,29.06,0.0,0.0,11.91,37.4,30.32,0.45,6.11,0.0,0.0,0.0,3.99
2014-08-15,32.58,0.0,4.13,0.0,82.52,0.0,29.01,0.0,0.0,11.91,37.84,30.76,0.45,5.92,0.0,0.0,0.0,3.95
2014-08-18,32.72,0.0,4.21,0.0,83.48,0.0,29.46,0.0,0.0,12.0,38.11,31.29,0.46,5.94,0.0,0.0,0.0,3.93
2014-08-19,32.41,0.0,4.27,0.0,83.69,0.0,29.68,0.0,0.0,12.05,38.53,31.65,0.46,5.86,0.0,0.0,0.0,3.91
2014-08-20,32.12,0.0,4.28,0.0,83.12,0.0,29.59,0.0,0.0,12.09,38.21,32.52,0.46,5.87,0.0,0.0,0.0,3.82
2014-08-21,30.89,0.0,4.24,0.0,84.59,0.0,29.44,0.0,0.0,12.18,38.44,32.42,0.46,5.81,0.0,0.0,0.0,3.78
2014-08-22,30.82,0.0,4.25,0.0,84.04,0.0,29.45,0.0,0.0,12.39,38.38,32.51,0.46,5.89,0.0,0.0,0.0,3.76
2014-08-25,30.11,0.0,4.18,0.0,85.33,0.0,29.35,0.0,0.0,12.08,38.4,32.44,0.46,6.01,0.0,0.0,0.0,3.85
2014-08-26,30.83,0.0,4.19,0.0,85.88,0.0,29.23,0.0,0.0,12.05,38.26,32.11,0.46,5.75,0.0,0.0,0.0,3.88
2014-08-27,30.67,0.0,4.16,0.0,86.03,0.0,28.98,0.0,0.0,12.29,38.14,32.22,0.46,5.76,0.0,0.0,0.0,3.88
2014-08-28,31.21,0.0,4.14,0.0,86.25,0.0,28.84,0.0,0.0,12.43,38.15,32.05,0.46,5.55,0.0,0.0,0.0,3.81
2014-08-29,31.67,0.0,4.17,0.0,86.41,0.0,28.94,0.0,0.0,12.42,38.62,31.84,0.46,5.58,0.0,0.0,0.0,3.86
2014-09-02,30.55,0.0,4.16,0.0,90.15,0.0,29.26,0.0,0.0,12.37,38.33,30.78,0.47,5.42,0.0,0.0,0.0,3.78
2014-09-03,30.09,0.0,4.19,0.0,88.12,0.0,29.3,0.0,0.0,12.53,38.22,30.94,0.47,5.24,0.0,0.0,0.0,3.76
2014-09-04,28.88,0.0,4.15,0.0,88.12,0.0,29.48,0.0,0.0,12.62,38.47,31.37,0.48,5.25,0.0,0.0,0.0,3.74
2014-09-05,28.9,0.0,4.15,0.0,87.84,0.0,29.71,0.0,0.0,12.62,39.03,32.17,0.48,5.43,0.0,0.0,0.0,3.72
2014-09-08,27.98,0.0,4.13,0.0,87.53,0.0,29.9,0.0,0.0,12.52,39.5,32.37,0.47,5.47,0.0,0.0,0.0,3.68
2014-09-09,28.44,0.0,4.08,0.0,87.39,0.0,29.42,0.0,0.0,12.46,39.75,31.23,0.47,5.27,0.0,0.0,0.0,3.68
2014-09-10,28.17,0.0,4.08,0.0,87.65,0.0,29.49,0.0,0.0,12.46,39.82,31.34,0.47,5.06,0.0,0.0,0.0,3.7
2014-09-11,28.47,0.0,4.08,0.0,88.56,0.0,29.38,0.0,0.0,12.46,39.95,31.29,0.46,5.14,0.0,0.0,0.0,3.66
2014-09-12,28.11,0.0,3.96,0.0,88.92,0.0,29.07,0.0,0.0,12.43,39.7,30.8,0.46,5.1,0.0,0.0,0.0,3.72
2014-09-15,28.32,0.0,3.91,0.0,89.76,0.0,28.91,0.0,0.0,12.32,39.31,29.32,0.45,4.78,0.0,0.0,0.0,4.0
2014-09-16,28.78,0.0,3.81,0.0,91.0,0.0,29.26,0.0,0.0,12.49,39.75,30.72,0.46,4.67,0.0,0.0,0.0,3.87
2014-09-17,28.02,0.0,3.82,0.0,90.29,0.0,29.49,0.0,0.0,12.42,39.54,31.23,0.46,4.62,0.0,0.0,0.0,3.86
2014-09-18,26.87,0.0,3.88,0.0,91.81,0.0,29.69,0.0,0.0,12.46,39.68,31.72,0.46,4.31,0.0,0.0,0.0,3.84
2014-09-19,25.7,0.0,3.81,0.0,90.64,0.0,30.09,0.0,0.0,12.51,40.39,30.89,0.46,4.43,0.0,0.0,0.0,3.73
2014-09-22,24.89,0.0,3.76,0.0,89.04,0.0,29.69,0.0,0.0,12.17,40.0,29.89,0.45,4.18,0.0,0.0,0.0,3.6
2014-09-23,25.3,0.0,3.69,0.0,88.64,0.0,29.38,0.0,0.0,12.01,39.58,30.47,0.45,4.58,0.0,0.0,0.0,3.62
2014-09-24,24.81,0.0,3.7,0.0,90.07,0.0,29.74,0.0,0.0,12.39,40.02,31.47,0.45,4.46,0.0,0.0,0.0,3.68
2014-09-25,24.96,0.0,3.63,0.0,89.16,0.0,29.09,0.0,0.0,12.31,39.14,30.96,0.44,4.3,0.0,0.0,0.0,3.54
2014-09-26,24.73,0.0,3.6,0.0,89.95,0.0,29.22,0.0,0.0,12.23,39.45,33.04,0.44,4.35,0.0,0.0,0.0,3.57
2014-09-29,24.57,0.0,3.55,0.0,89.63,0.0,29.22,0.0,0.0,12.18,39.48,33.7,0.44,4.47,0.0,0.0,0.0,3.59
2014-09-30,24.01,0.0,3.41,0.0,88.83,0.0,29.25,0.0,0.0,12.09,39.41,33.46,0.44,4.59,0.0,0.0,0.0,3.49
2014-10-01,24.2,0.0,3.35,0.0,87.06,0.0,28.81,0.0,0.0,11.99,39.02,32.72,0.44,4.41,0.0,0.0,0.0,3.32
2014-10-02,25.06,0.0,3.39,0.0,87.14,0.0,28.87,0.0,0.0,11.79,38.9,33.02,0.43,4.57,0.0,0.0,0.0,4.41
2014-10-03,23.2,0.0,3.4,0.0,87.6,0.0,29.14,0.0,0.0,11.82,39.18,33.15,0.44,4.56,0.0,0.0,0.0,4.3
2014-10-06,23.7,0.0,3.36,0.0,88.04,0.0,29.21,0.0,0.0,11.8,39.18,31.81,0.43,4.41,0.0,0.0,0.0,4.03
2014-10-07,23.14,0.0,3.28,0.0,85.27,0.0,28.53,0.0,0.0,11.7,38.7,31.13,0.43,4.3,0.0,0.0,0.0,3.9
2014-10-08,25.37,0.0,3.28,0.0,86.6,0.0,29.01,0.0,0.0,11.98,39.76,31.57,0.44,4.55,0.0,0.0,0.0,4.06
